,day_of_week,month,is_holiday,staleness,rolling_7_decay,rolling_30_decay,rolling_100_decay,freq_x_7,freq_x_30,freq_x_100
6129,5,3,0,16,7685.712010710638,74583.69976812441,69478.96610388347,5489.794293364742,54694.71316329123,43771.74864544659
6130,6,3,0,17,26944.089783100106,69576.29276668215,73810.79709457191,19245.778416500078,51022.6146955669,46500.8021695803
6131,0,3,0,18,23671.600777169122,50284.64505100156,69476.01506295231,16908.286269406515,36875.406370734476,43769.88948965996
6132,1,3,0,0,86347.14285714286,83981.86666666667,73760.74,61676.5306122449,61586.70222222222,47206.873600000006
6133,2,3,0,1,77739.6756224196,82487.22484941805,73320.00085156607,55528.33973029972,60490.6315562399,46924.80054500229
6134,3,4,1,2,70090.39334130034,81387.88051737982,73561.15541216735,50064.56667235739,59684.4457127452,47079.139463787105
6135,4,4,1,3,66540.03726984652,80081.42556960169,72884.71568012926,47528.598049890374,58726.37875104124,46646.21803528273
6136,5,4,0,4,61159.300313858796,77052.80845665722,70329.27852423376,43685.21450989914,56505.39286821529,45010.738255509605
6137,6,4,1,5,55299.40236812297,73494.5820508508,67911.66815097025,39499.573120087836,53896.026837290585,43463.46761662096
6138,0,4,1,6,43472.36578211188,75997.14313437493,69554.92862369145,31051.689844365632,55731.23829854161,44515.15431916253
6139,1,4,0,7,46776.10839138833,77053.28281996286,67719.16207316762,33411.505993848805,56505.740734639425,43340.26372682728
6140,2,4,0,8,40824.1710596573,75373.48540387575,71677.09301277422,29160.122185469503,55273.88929617554,45873.3395281755
6141,3,4,0,0,49824.857142857145,74544.76666666666,74431.88,28471.34693877551,49696.511111111104,49125.0408
6142,4,4,0,1,44865.677832365494,72369.59105326312,74272.35674260666,25637.530189923138,48246.39403550875,49019.7554501204
6143,5,4,0,2,41565.08253562702,71961.5116727973,72019.70971259414,23751.47573464401,47974.3411151982,47533.00841031213
6144,6,4,0,3,37252.78816764471,69611.74779359084,72090.57353511683,21287.307524368403,46407.83186239389,47579.77853317711
6145,0,4,0,4,33601.077073766166,68903.39061679496,71903.39542617658,19200.615470723522,45935.59374452997,47456.24098127654
6146,1,4,0,5,28353.191199569454,64822.021951379145,69194.71187651208,16201.823542611115,43214.68130091943,45668.50983849798
6147,2,4,0,6,26777.09240116202,62708.69471587884,68459.14963433117,15301.195657806868,41805.79647725256,45183.03875865858
6148,3,4,0,7,23843.556270418558,69467.4939670157,72087.27691912977,13624.889297382033,46311.66264467713,47577.60276662565
6149,4,4,0,8,24589.589273538306,64110.56238770084,74198.56667974457,14051.193870593317,42740.37492513389,48971.05400863142
6150,5,4,0,9,16972.786674828378,58002.421247482474,66596.2401139703,9698.735242759072,38668.28083165498,43953.5184752204
6151,6,4,0,10,17650.311246145804,65727.80177499223,72334.99241044805,10085.892140654745,43818.534516661486,47741.09499089571
6152,0,4,0,11,18811.869111045333,67753.24147383388,65296.04003203626,10749.639492025904,45168.827649222585,43095.386421143936
6153,1,4,0,12,19820.00553391916,65552.09843642563,68268.92379534192,11325.717447953806,43701.398957617086,45057.48970492567
6154,2,4,0,13,8416.805365898319,50290.586595169196,75725.71977002402,4809.603066227611,33527.05773011279,49978.975048215856
6155,3,4,0,0,68976.57142857143,71023.9,80287.19,49268.97959183674,47349.26666666666,56201.032999999996
6156,4,4,0,1,62897.57255967446,69879.26858992699,79752.1221209093,44926.83754262461,46586.17905995132,55826.48548463651
6157,5,4,0,2,56627.306997582404,67372.94545688924,78847.72011120533,40448.07642684458,44915.29697125949,55193.40407784373
6158,6,4,0,3,52383.58433204815,66974.2736431814,77627.17803395345,37416.845951462965,44649.51576212093,54339.02462376741
6159,0,4,0,4,44134.64998023874,62867.11918499311,77354.56080875333,31524.749985884817,41911.412789995404,54148.19256612733
6160,1,4,0,5,40825.128698201916,64224.87027156809,79705.03736053739,29160.806213001368,42816.58018104539,55793.52615237617
6161,2,4,0,6,39985.327997202985,65504.98803949008,77436.85961166304,28560.948569430704,43669.99202632672,54205.80172816412
6162,3,4,0,7,34953.819779459336,58330.01890699477,81245.47438228146,24967.01412818524,38886.67927132984,56871.832067597024
6163,4,4,0,0,74109.85714285714,66532.73333333334,78774.78,52935.61224489796,44355.15555555555,55142.346
6164,5,5,1,1,67002.45704288754,64788.03780405781,78817.12459527426,47858.89788777682,43192.025202705205,55171.98721669198
6165,6,5,0,2,60452.58597012022,63731.17121808702,77739.70205007521,43180.41855008587,42487.44747872468,54417.79143505265
6166,0,5,0,3,56210.21644208502,63547.35732091272,74890.11720329653,40150.154601489296,42364.904880608476,52423.082042307564
6167,1,5,0,4,46861.28617991803,59412.09434412717,73997.50677039745,33472.347271370025,39608.062896084775,51798.254739278214
6168,2,5,0,0,70431.0,74890.26666666666,78177.2,50307.857142857145,54919.52888888888,54724.03999999999
6169,3,5,0,1,64330.583944718426,72797.78043157786,78080.74038208804,45950.4171033703,53385.038983157094,54656.51826746163
6170,4,5,0,0,73648.14285714286,75157.23333333334,77649.6,52605.816326530614,55115.304444444446,54354.72
6171,5,5,0,1,66315.74446698518,73658.90000181801,76631.78321356379,47368.38890498942,54016.52666799987,53642.248249494645
6172,6,5,0,2,60801.14816553272,72682.85556390416,76391.60574729952,43429.391546809085,53300.760746863045,53474.12402310966
6173,0,5,0,3,55000.073186966394,72852.10867562586,74602.54313137039,39285.76656211886,53424.879695458956,52221.78019195927
6174,1,5,0,4,50810.276304952466,71699.39475688155,73639.20529614532,36293.054503537474,52579.55615504646,51547.44370730172
6175,2,5,0,5,45173.59646442184,66040.26700296642,76937.3000154147,32266.854617444173,48429.5291355087,53856.11001079029
6176,3,5,1,6,39253.61791774509,63365.34145945766,74881.22878007762,28038.298512675065,46467.917070268944,52416.860146054336
6177,4,5,0,7,34733.63827590314,63369.92993708481,75784.95566060106,24809.7416256451,46471.28195386219,53049.46896242074
6178,5,5,0,8,35299.82480320544,59655.111481612956,69185.6111860766,25214.16057371817,43747.08175318283,48429.92783025361
6179,6,5,0,0,58468.857142857145,64272.46666666667,73834.65,33410.77551020408,40705.89555555555,49469.2155
6180,0,5,1,1,52495.36657376868,62560.378658106085,73633.96906353033,29997.35232786782,39621.57315013385,49334.75927256532
6181,1,5,0,2,48576.39237948879,61051.91898914012,74119.72817102891,27757.93850256502,38666.21535978874,49660.217874589376
6182,2,5,0,3,44201.772728223004,61242.98655736218,70572.77360270351,25258.155844698857,38787.22481966271,47283.758313811355
6183,3,5,0,4,37471.38164030078,58336.6729312431,70048.8508576726,21412.218080171875,36946.559523120624,46932.73007464065
6184,4,5,0,5,34463.01173928146,59455.42671402748,70230.89584421457,19693.149565303687,37655.103585550736,47054.700215623765
6185,5,5,0,0,90066.57142857143,72433.43333333333,75258.4,64333.265306122456,48288.955555555556,51175.712
6186,6,5,1,1,81559.92759062238,71532.71710196215,75005.11598809891,58257.091136158844,47688.478067974764,51003.47887190727
6187,0,5,1,2,75029.76835637043,69640.31546644199,72937.29666436686,53592.69168312174,46426.87697762799,49597.36173176947
6188,1,5,0,3,64138.16702097834,69717.6535795991,74455.57871495187,45812.976443555955,46478.435719732726,50629.793526167276
6189,2,5,0,4,63422.562181163084,64401.1695646295,70583.98348896542,45301.8301294022,42934.11304308633,47997.10877249649
6190,3,5,0,5,58274.76689723859,62258.67320049468,69815.65521623271,41624.83349802756,41505.78213366312,47474.64554703825
6191,4,5,0,6,51192.17277871566,66524.26025808639,76492.16835076772,36565.837699082615,44349.50683872426,52014.67447852206
6192,5,5,0,7,41525.480719412175,59288.08963271406,68138.43869305962,29661.057656722984,39525.393088476034,46334.13831128055
6193,6,5,0,8,36906.680557930005,63708.64788428288,76494.6456557516,26361.91468423572,42472.43192285525,52016.35904591109
6194,0,5,0,9,34641.52050849716,65407.40355227022,75673.4501985414,24743.943220355115,43604.935701513474,51457.946135008155
6195,1,6,0,10,33298.85307436771,54130.52645006884,66792.70498014695,23784.895053119795,36087.017633379226,45419.039386499935
6196,2,6,0,11,31324.62132373863,56200.71117611267,66309.93630437714,22374.729516956166,37467.14078407511,45090.75668697646
6197,3,6,0,12,23065.048053781,54018.67213665725,73813.60404957621,16475.034324129287,36012.44809110483,50193.25075371183
6198,4,6,0,13,15749.549345157771,55787.72532059572,66644.81273429796,11249.678103684122,37191.81688039714,45318.472659322615
6199,5,6,0,14,15532.556281485577,46006.56064033344,74986.2543493706,11094.683058203984,30671.040426888958,50990.65295757201
6200,6,6,0,15,27266.42091881684,48535.03707906397,57829.719402120754,19476.01494201203,32356.691386042647,39324.20919344212
6201,0,6,0,16,12968.468034217152,57217.98317865639,72930.64875547859,9263.191453012252,38145.322119104254,49592.84115372544
6202,1,6,0,17,18072.765960696426,40355.59350513543,64347.25191882619,12909.11854335459,26903.72900342362,43756.13130480181
6203,2,6,0,18,23055.658527419593,58748.87594202716,72900.79732352772,16468.327519585426,39165.91729468477,49572.542179998854
6204,3,6,0,19,5059.712023280756,58323.068658906566,58580.2851462221,3614.080016629111,38882.045772604375,39834.593899431035
6205,4,6,0,20,162.2066339611738,58460.3162702251,54543.37110830734,115.86188140083843,38973.544180150064,37089.492353648995
6206,5,6,0,0,80047.28571428571,68666.06666666667,72666.0,57176.63265306122,41199.64,47959.560000000005
6207,6,6,0,1,72120.94816804245,67329.22788362522,72522.48440101669,51514.96297717318,40397.53673017513,47864.839704671016
6208,0,6,0,0,88663.42857142857,73060.1,72862.6,63331.02040816326,46271.39666666667,48089.316000000006
6209,1,6,0,1,79610.26951946509,71930.1647897862,72042.0304996674,56864.47822818935,45555.77103353126,47547.74012978048
6210,2,6,0,2,73461.62758761742,70536.540246934,71274.80769795117,52472.591134012444,44673.142156391536,47041.373080647776
6211,3,6,0,3,63588.48599409778,67627.56535334628,71484.68481213375,45420.34713864127,42830.791390452636,47179.89197600828
6212,4,6,0,4,61833.5535532584,67794.66086660324,69476.42345468052,44166.82396661315,42936.61854884872,45854.439480089146
6213,5,6,0,5,55337.433342454504,65009.75313189235,72153.06307679052,39526.73810175322,41172.84365019848,47621.021630681746
6214,6,6,0,6,53659.05906485705,60741.3644626891,70768.59826564473,38327.89933204075,38469.53082636976,46707.27485532552
6215,0,6,0,7,40432.3887623931,61259.36796096136,73758.82049714026,28880.277687423644,38797.59970860886,48680.821528112574
6216,1,6,0,8,41335.80582832114,57368.68615804202,71743.41181300477,29525.57559165796,36333.501233426614,47350.65179658315
6217,2,6,0,9,38073.57321479501,64793.123277718296,65965.6505470672,27195.409439139294,41035.64474255492,43537.32936106435
6218,3,6,0,10,29123.65957344998,60866.28239154318,65580.4001920977,20802.613981035698,38548.64551464401,43283.064126784484
6219,4,6,0,11,36780.68514045072,62973.4220983965,64693.71772414571,26271.9179574648,39883.16732898445,42697.853697936174
6220,5,6,0,12,31897.712466459056,56571.640058438425,61330.10157179428,22784.08033318504,35828.70537034433,40477.867037384225
6221,6,6,0,0,80603.57142857143,67337.03333333334,70823.66,57573.97959183674,40402.22,46035.379
6222,0,6,0,0,85195.71428571429,71555.33333333333,72089.15,60854.08163265306,45318.37777777777,47578.839
6223,1,6,0,1,77256.07618236142,69645.21187830207,72048.02672825746,55182.91155882958,44108.63418959131,47551.69764064993
6224,2,6,0,2,70391.37735402255,67865.34501201198,72347.17969378422,50279.55525287325,42981.385174274255,47749.13859789758
6225,3,7,0,0,87668.57142857143,80812.86666666667,73026.61,62620.40816326531,56569.00666666667,48927.828700000005
6226,4,7,0,1,79208.34609896188,78720.11821728664,72485.0619238544,56577.390070687055,55104.08275210064,48564.99148898245
6227,5,7,0,2,70505.21824372828,77351.64448754254,72325.9213019772,50360.87017409163,54146.15114127977,48458.36727232473
6228,6,7,0,3,62447.29852651955,76448.37936599534,70488.39915592238,44605.213233228256,53513.86555619673,47227.227434468
6229,0,7,0,4,58181.041404728014,73155.53558797904,73018.73665714919,41557.88671766287,51208.87491158533,48922.55356028996
6230,1,7,0,5,56325.71890599194,70875.00260152048,71441.81158988488,40232.656361422814,49612.50182106433,47866.01376522287
6231,2,7,0,6,45350.54223667254,70856.4912042377,68281.5206713457,32393.2444547661,49599.543842966385,45748.61884980162
6232,3,7,0,7,47680.97630474764,75715.20209641437,65423.017461543204,34057.84021767689,53000.64146749006,43833.42169923395
6233,4,7,0,8,38084.06697210188,67499.03661059609,64003.93303066111,27202.90498007277,47249.32562741726,42882.63513054294
6234,5,7,0,9,43078.55165482034,73149.34706546398,70068.54109295501,30770.394039157385,51204.54294582478,46945.92253227986
6235,6,7,0,10,30746.804767595466,60021.38618779067,68761.04797580399,21962.003405425334,42014.97033145346,46069.90214378868
6236,0,7,0,11,31029.190662893234,58787.66343534663,75252.45302821399,22163.70761635231,41151.364404742635,50419.143528903376
6237,1,7,0,12,27184.956384636556,54802.94114806842,60617.14649972094,19417.82598902611,38362.058803647895,40613.488154813036
6238,2,7,0,13,12953.921219687136,67079.3240185124,61740.75965417014,9252.800871205098,46955.52681295868,41366.308968294
6239,3,7,0,14,20832.879641969015,52262.542996702294,58586.24406633935,14880.628315692155,36583.780097691604,39252.78352444737
6240,4,7,0,15,31567.145152702455,65833.42793475422,63950.78456727993,22547.960823358895,46083.39955432795,42847.025660077554
6241,5,7,0,16,12033.26876287603,54595.45915818868,67759.05758656673,8595.191973482879,38216.821410732075,45398.56858299972
6242,6,7,0,17,3261.2394598025676,53087.59804519739,72789.37567677682,2329.456757001834,37161.31863163817,48768.88170344047
6243,0,7,0,18,23213.39738440272,50435.12162620143,66397.51722581282,16580.99813171623,35304.585138341,44486.336541294586
6244,1,7,0,19,5329.579140641296,68127.3536263695,63072.542864020725,3806.842243315212,47689.147538458645,42258.603718893886
6245,2,7,0,20,29331.474002772713,62685.67929609121,58143.71278554526,20951.052859123367,43879.97550726384,38956.28756631533
6246,3,7,0,21,9686.599201553187,39127.28687181062,55668.155223243,6918.999429680847,27389.10081026743,37297.66399957281
6247,4,7,0,22,6412.883097822885,41999.35144590307,65985.9383965821,4580.630784159204,29399.54601213215,44210.57872571001
6248,5,7,0,23,-9480.164467683484,41098.32824800047,78874.82283235397,-6771.546048345346,28768.829773600326,52846.13129767716
6249,6,7,0,24,3613.864478445267,33609.1516413724,58493.912901290016,2581.3317703180483,23526.40614896068,39190.92164386431
6250,0,7,0,25,-9043.443124489626,50095.19543927933,64351.285574339585,-6459.6022317783045,35066.636807495524,43115.36133480752
6251,1,7,0,26,1885.448235634366,50869.996543444206,61539.688249226216,1346.748739738833,35608.99758041094,41231.59112698157
6252,2,7,0,27,-14980.323100844416,26695.90451070314,59039.37722596657,-10700.230786317441,18687.133157492197,39556.3827413976
6253,3,7,0,28,-15765.17332527406,37807.247160908235,71813.40113194073,-11260.83808948147,26465.073012635763,48114.97875840029
6254,4,7,0,29,-17127.295644579906,57272.81104296854,71346.65662092043,-12233.782603271362,40090.96773007797,47802.25993601669
6255,5,7,0,30,29895.4985227457,65820.50550622525,47618.338530881585,21353.927516246928,46074.35385435767,31904.286815690662
6256,6,8,0,0,84718.71428571429,77333.36666666667,75544.4,60513.36734693878,51555.57777777778,50614.748
6257,0,8,0,1,75926.10174575925,75812.35011364611,74608.48687594288,54232.92981839947,50541.56674243074,49987.686206881735
6258,1,8,0,2,68888.80816549438,74811.09151845172,75624.24725000166,49206.2915467817,49874.06101230114,50668.24565750112
6259,2,8,0,3,60469.31583116498,70962.62858089492,73635.96800210894,43192.36845083213,47308.419053929945,49336.098561413
6260,3,8,0,4,59687.21039620697,70471.66405195298,75087.95437862643,42633.72171157641,46981.109367968646,50308.92943367971
6261,4,8,0,5,47754.8887705855,69791.26014800213,74018.11152839048,34110.6348361325,46527.50676533475,49592.13472402163
6262,5,8,0,0,82596.85714285714,79129.5,77107.94,58997.75510204082,55390.649999999994,52433.39920000001
6263,6,8,0,1,75148.01189208841,78109.72926745737,76434.90611278212,53677.151351491724,54676.81048722016,51975.73615669185
6264,0,8,0,2,67297.79512530658,75815.6327655634,76822.73565467946,48069.85366093327,53070.942935894374,52239.46024518204
6265,1,8,0,3,61834.62599533995,76317.91579576436,74951.21230242043,44167.58999667139,53422.54105703505,50966.8243656459
6266,2,8,0,4,55608.062539857616,70018.1681977086,74541.01840597515,39720.04467132687,49012.717738396015,50687.892516063104
6267,3,8,0,5,50902.94549923106,73874.01292676108,76954.31735522118,36359.24678516504,51711.80904873275,52328.935801550404
6268,4,8,0,6,43297.54605520037,69863.18719280846,70550.85991375196,30926.81861085741,48904.23103496592,47974.58474135134
6269,5,8,0,0,16794.14285714286,61946.76666666667,73258.4,4798.326530612245,37168.06,47617.96
6270,6,8,0,1,15086.850084249776,61292.32681555969,73196.59910943851,4310.528595499935,36775.39608933581,47577.789421135036
6271,0,8,0,2,13751.923165699223,59883.17907392943,72543.0730672714,3929.1209044854922,35929.907444357654,47152.99749372641
6272,1,8,0,3,11983.983235726266,57861.623436455084,72518.84937667268,3423.9952102075044,34716.97406187305,47137.25209483724
6273,2,8,0,4,10866.17154029671,58043.928250261386,72491.91244940819,3104.6204400847737,34826.35695015683,47119.74309211533
6274,3,8,0,5,9989.873995644604,55957.72256641132,68242.53464428922,2854.2497130413153,33574.63353984679,44357.64751878799
6275,4,8,0,6,8806.458526267163,57751.88469455375,66627.5757633306,2516.1310075049037,34651.13081673225,43307.9242461649
6276,5,8,0,0,0.0,44887.4,68065.89,0.0,19451.20666666667,40839.534
6277,6,8,0,1,0.0,43997.83956543599,67768.03358183976,0.0,19065.730478355596,40660.820149103856
6278,0,8,0,0,0.0,42958.933333333334,68065.89,0.0,17183.573333333334,40839.534
6279,1,8,0,1,0.0,42015.500676169315,67681.39981127133,0.0,16806.200270467725,40608.8398867628
6280,2,8,0,2,0.0,41140.104822274545,66946.69736753732,0.0,16456.041928909817,40168.018420522385
6281,3,8,0,3,0.0,41346.869750423255,67429.19166479901,0.0,16538.747900169303,40457.51499887941
6282,4,8,0,4,0.0,41032.76181189505,68087.1372593964,0.0,16413.10472475802,40852.28235563784
6283,5,8,0,5,0.0,40273.357126295065,65495.634075455455,0.0,16109.342850518027,39297.38044527327
6284,6,8,0,6,0.0,37897.9033032371,66827.65968216803,0.0,15159.161321294841,40096.595809300816
6285,0,8,0,7,0.0,35653.11832008384,60470.504363498556,0.0,14261.247328033538,36282.30261809913
6286,1,8,0,0,21194.285714285714,28136.566666666666,63244.83,6055.510204081632,8440.97,36049.5531
6287,2,9,0,1,19149.296407024398,27481.364586008174,62800.20735843662,5471.227544864113,8244.409375802452,35796.118194308874
6288,3,9,0,0,66318.0,29652.3,64562.9,37896.0,8895.689999999999,36800.852999999996
6289,4,9,0,1,59415.67480273225,28898.498228089273,63850.263408894636,33951.814172989856,8669.549468426781,36394.65014306994
6290,5,9,0,0,76402.85714285714,25306.766666666666,63184.2,54573.4693877551,6748.471111111111,35383.152
6291,6,9,0,1,68519.391538204,24623.262967573082,63364.292827129786,48942.422527288574,6566.203458019489,35484.003983192684
6292,0,9,0,2,62706.338384779665,24358.141802630467,63370.02720302312,44790.241703414045,6495.504480701458,35487.21523369295
6293,1,9,0,3,58174.853529146276,23495.644124472736,63408.227886840104,41553.466806533055,6265.505099859396,35508.60761663046
6294,2,9,0,4,53451.61894786785,22660.549946711842,63607.077801125946,38179.72781990561,6042.813319123158,35619.963568630534
6295,3,9,0,5,45816.39112604598,23365.538044017387,62438.03009482137,32725.993661461413,6230.810145071303,34965.29685309997
6296,4,9,0,6,46461.94362217156,21954.554669223584,63773.1169379128,33187.1025872654,5854.547911792955,35712.94548523117
6297,5,9,0,7,33555.11639501757,21017.805034636734,60691.818355844756,23967.940282155407,5604.748009236462,33987.418279273064
6298,6,9,0,8,30366.301619691,22954.183734417322,63692.160253892886,21690.21544263643,6121.115662511285,35667.60974218002
6299,0,9,0,9,28197.03581439792,21979.90501898739,62720.52690768033,20140.739867427088,5861.308005063303,35123.49506830099
6300,1,9,0,10,22650.49148821618,20400.947489391496,60023.15020561762,16178.922491582985,5440.252663837732,33612.96411514587
6301,2,9,0,11,25839.375852340203,21748.400595765164,62722.46962246424,18456.69703738586,5799.573492204044,35124.582988579976
6302,3,9,0,12,24040.032195666496,17600.569498858917,53694.76416933945,17171.45156833321,4693.485199695711,30069.067934830095
6303,4,9,0,13,29763.882363957477,20797.03507476128,53237.66146405861,21259.915974255342,5545.876019936341,29813.090419872824
6304,5,9,0,14,15061.226114431409,17401.012490162702,56910.860173529465,10758.018653165293,4640.26999737672,31870.081697176505
6305,6,9,0,15,8634.590863755693,16141.275916736924,63105.55559492944,6167.564902682638,4304.340244463179,35339.11113316049
6306,0,9,0,16,6649.92512622428,14769.792212064118,56749.050560985,4749.946518731628,3938.6112565504313,31779.468314151603
6307,1,9,0,0,69226.28571428571,60730.666666666664,65685.27,39557.87755102041,32389.688888888886,38097.4566
6308,2,9,0,1,62390.12957989273,59030.846947933256,65145.752149814085,35651.50261708156,31483.11837223107,37784.53624689217
6309,3,9,0,2,55919.385384354,58264.11438196817,63634.69073358835,31953.93450534514,31074.19433704969,36908.12062548124
6310,4,9,0,3,52000.0023228001,57607.894476340414,63303.939108192055,29714.287041600055,30724.210387381554,36716.284682751386
6311,5,9,0,4,44383.86160629905,54313.29750964024,66104.64192141,25362.206632170884,28967.092005141458,38340.6923144178
6312,6,9,0,0,76166.85714285714,75506.26666666666,64768.74,43523.91836734694,47820.63555555555,36270.4944
6313,0,9,0,1,69464.30184778413,74617.38158697293,64527.873789302495,39693.88677016235,47257.675005082856,36135.609322009404
6314,1,9,0,2,62392.173396132785,72824.51760776623,64512.33067608032,35652.67051207588,46122.19448491861,36126.90517860498
6315,2,9,0,3,56399.78831771869,72728.76613896374,62076.27059027425,32228.45046726782,46061.55188801036,34762.711530553584
6316,3,9,0,4,51948.42285328989,71226.12745762785,62845.049141604395,29684.813059022796,45109.88072316431,35193.22751929847
6317,4,10,0,5,44622.67886357895,69521.58222582593,63062.67337983751,25498.673636330826,44030.33540968975,35315.09709270901
6318,5,10,0,6,38039.8177232309,63480.542697357996,62579.93220940268,21737.038698989087,40204.34370832673,35044.7620372655
6319,6,10,0,7,35518.889516390234,67178.40145663879,63036.498273815625,20296.508295080133,42546.3209225379,35300.439033336756
6320,0,10,0,8,28201.321001921788,61801.88024805202,58011.874277927884,16115.040572526736,39141.19082376628,32486.649595639617
6321,1,10,0,9,37108.14729353714,60799.90309011612,57049.34901239715,21204.655596306937,38506.60529040687,31947.635446942408
6322,2,10,0,10,28597.555405124713,65747.36299464511,59450.89876773828,16341.460231499836,41639.996563275236,33292.50330993344
6323,3,10,0,11,29231.23973887226,67940.92714824817,58189.9434408073,16703.56556506986,43029.253860557175,32586.36832685209
6324,4,10,0,12,13920.444811279634,60362.80739625871,56550.4590981426,7954.539892159791,38229.77801763051,31668.25709495986
6325,5,10,0,13,19023.92529192597,58528.44931018176,57320.19391868546,10870.814452529126,37068.017896448444,32099.30859446386
6326,6,10,0,14,26568.34650882318,49013.36727711315,61531.10268826449,15181.912290756101,31041.799275504996,34457.417505428115
6327,0,10,0,0,97123.57142857143,81357.73333333334,66110.41,69373.97959183675,54238.48888888889,37682.9337
6328,1,10,0,1,87463.35309042176,79983.6901826699,65055.68888752001,62473.82363601554,53322.460121779935,37081.7426658864
6329,2,10,0,2,79983.38286081173,77837.79740279487,66531.09890519836,57130.987757722665,51891.86493519657,37922.726375963066
6330,3,10,0,3,70864.78514151125,74534.21140086286,64279.07823432592,50617.70367250804,49689.4742672419,36639.07459356577
6331,4,10,0,4,64189.24160932658,74137.75176625757,62165.53709257955,45849.458292376126,49425.16784417171,35434.35614277034
6332,5,10,0,5,56929.425274324,73548.99432039089,66692.9779176725,40663.875195945715,49032.66288026059,38014.997413073324
6333,6,10,0,6,51460.035781320854,67482.42191935614,66043.0301006589,36757.168415229185,44988.28127957076,37644.52715737557
6334,0,10,0,7,45502.557941931336,71191.22490055402,62065.95713997512,32501.827101379527,47460.81660036935,35377.595569785815
6335,1,10,0,8,36304.593774004774,68503.05319955059,61180.33208652203,25931.852695717695,45668.70213303372,34872.78928931755
6336,2,10,0,9,47507.502911187534,73901.51525992177,63891.29439048205,33933.93065084824,49267.676839947846,36418.03780257476
6337,3,10,0,0,84097.57142857143,85508.63333333333,65142.31,60069.69387755103,59856.04333333333,37131.1167
6338,4,10,0,0,94052.85714285714,85217.7,64826.0,67180.61224489796,59652.38999999999,36950.82
6339,5,10,0,1,85618.12379450022,82907.5910997824,64965.322863155394,61155.802710357304,58035.31376984767,37030.234031998574
6340,6,10,0,2,77153.89017088771,82201.72028968224,63196.60900783923,55109.92155063408,57541.20420277757,36022.06713446836
6341,0,10,0,3,71685.41954884274,82621.2818862147,64545.77672314914,51203.87110631624,57834.89732035028,36791.09273219501
6342,1,10,0,4,65943.78612147193,76149.30616965117,64192.82318597475,47102.70437247995,53304.51431875582,36589.9092160056
6343,2,10,0,5,61520.77331401467,80950.72478364359,60495.74755569196,43943.409510010475,56665.507348550505,34482.57610674441
6344,3,10,0,0,103094.71428571429,87869.13333333333,66831.55,73639.08163265306,61508.393333333326,38093.983499999995
6345,4,10,0,1,94213.54674635098,86590.25251352083,66654.23961620398,67295.39053310784,60613.17675946457,37992.91658123626
6346,5,10,0,2,84149.56045065682,84041.59825623527,64873.82626358895,60106.8288933263,58829.11877936469,36978.0809702457
6347,6,10,0,3,75264.00377975997,81983.8409594732,67199.63414512383,53760.00269982855,57388.68867163123,38303.791462720576
6348,0,11,0,4,71725.2074572593,80447.6267857179,67180.6563537178,51232.2910408995,56313.33875000253,38292.97412161914
6349,1,11,0,5,58392.62780407505,81888.0801503825,61452.625198988324,41709.01986005361,57321.65610526775,35027.99636342334
6350,2,11,0,0,74406.14285714286,85831.0,66660.77,42517.795918367345,57220.666666666664,37330.031200000005
6351,3,11,0,1,66731.18595911951,84920.87545438415,66497.02433672048,38132.106262354006,56613.91696958943,37238.33362856347
6352,4,11,0,2,61759.76754318109,83649.98118589833,65374.95989035477,35291.29573896062,55766.65412393222,36609.97753859867
6353,5,11,0,0,86366.42857142857,82514.56666666667,65534.77,49352.24489795918,52259.22555555555,36044.1235
6354,6,11,0,1,77961.8226080171,80064.39948386511,64538.81574779891,44549.612918866915,50707.453006447904,35496.348661289405
6355,0,11,0,2,70482.41859411352,80626.15001859733,65592.48153995642,40275.667768064865,51063.22834511164,36075.86484697604
6356,1,11,0,3,64992.31751317033,78965.28444897996,64813.708834441924,37138.46715038305,50011.34681768731,35647.53985894306
6357,2,11,0,4,58091.220872329,76141.93659559624,64381.483704481165,33194.98335561657,48223.226510544286,35409.81603746465
6358,3,11,0,5,49528.02310928197,71170.13277898807,62480.07871207588,28301.727491018264,45074.417426692446,34364.04329164174
6359,4,11,0,6,49923.489822383606,76349.83012396286,62132.490896990756,28527.70846993349,48354.892411843146,34172.86999334492
6360,5,11,0,7,41726.15407391099,74096.3670994254,60534.61958453784,23843.51661366342,46927.699162969424,33294.04077149581
6361,6,11,0,8,44612.51065208428,69484.68136850567,62375.50983194269,25492.863229762446,44006.96486672026,34306.53040756848
6362,0,11,0,9,34381.79228936587,68463.6853999442,60297.4036356765,19646.73845106621,43360.33408663132,33163.57199962208
6363,1,11,0,10,37303.53379774973,68889.01670709717,55766.099762548576,21316.30502728556,43629.71058116153,30671.35486940172
6364,2,11,0,11,30305.457078353356,74588.65150159097,63996.96549627737,17317.404044773346,47239.479284340945,35198.33102295256
6365,3,11,0,0,77566.71428571429,94538.36666666667,69297.92,55404.79591836735,66176.85666666666,38806.8352
6366,4,11,0,1,69699.30873597249,93039.00265846835,68319.14838935634,49785.22052569463,65127.301860927844,38258.723098039554
6367,5,11,0,2,63766.74117798386,91662.50467551757,67405.58211127823,45547.67226998847,64163.7532728623,37747.12598231581
6368,6,11,0,3,56547.41558914932,86749.88061487005,68734.35444435121,40391.01113510666,60724.91643040903,38491.23848883668
