,index,datetime,date,day_of_week,month,is_holiday,rm_id,daily_weight,num_orders,average_orders,max_orders,std_orders,cumulative_weight,rolling_600,rolling_300,rolling_100,rolling_30,rolling_7,shifted_30_rolling_7,shifted_7_rolling_7,shifted_200_rolling_7,shifted_200_rolling_30,shifted_200_rolling_100,shifted_500_rolling_30,shifted_500_rolling_100,shifted_500_rolling_300,cumulative_rolling_600,cumulative_rolling_300,cumulative_rolling_100,cumulative_rolling_30,cumulative_rolling_7,cumulative_shifted_30_rolling_7,cumulative_shifted_7_rolling_7,cumulative_shifted_200_rolling_7,cumulative_shifted_200_rolling_30,cumulative_shifted_200_rolling_100,cumulative_shifted_500_rolling_30,cumulative_shifted_500_rolling_100,cumulative_shifted_500_rolling_300,bernoulli_success,staleness,rolling_7_avg,rolling_30_avg,rolling_100_avg,rolling_200_avg,rolling_500_avg,rolling_7_freq,rolling_30_freq,rolling_100_freq,shifted_30_rolling_7_avg,shifted_100_rolling_7_avg,shifted_100_rolling_30_avg,shifted_30_rolling_7_freq,shifted_100_rolling_7_freq,shifted_100_rolling_30_freq
14823,1116294,2024-07-10,2024-07-10,2,7,0,3126,0.0,0.0,0.0,0.0,0.0,35714860.0,19398.85,18371.43333333333,18217.6,16114.666666666666,12422.857142857143,19605.714285714286,12531.42857142857,0.0,12904.0,18431.5,29959.33333333333,18788.8,24362.93333333333,30084764.466666665,33005701.666666668,34881383.2,35516144.666666664,35697554.28571428,35205425.71428572,35597160.0,32046580.0,31911727.33333333,31299226.8,25513568.0,24791741.6,22592037.066666663,0,93,19414.285714285714,17597.333333333332,19824.2,18180.85,19578.9,0.5714285714285714,0.5666666666666667,0.54,19414.285714285714,13180.0,18227.333333333332,0.5714285714285714,0.42857142857142855,0.6
14824,1116295,2024-07-11,2024-07-11,3,7,0,3126,0.0,0.0,0.0,0.0,0.0,35714860.0,19398.85,18281.233333333334,17790.4,14686.0,5728.571428571428,19014.285714285717,16091.42857142857,0.0,12114.666666666666,18160.9,31580.666666666668,19275.2,24368.33333333333,30104163.316666663,33023982.9,34899173.6,35530830.666666664,35703282.85714286,35224440.0,35613251.428571425,32046580.0,31923842.0,31317387.7,25545148.666666668,24811016.8,22616405.4,0,94,19414.285714285714,17597.333333333332,19824.2,18180.85,19578.9,0.5714285714285714,0.5666666666666667,0.54,19414.285714285714,15911.42857142857,19656.0,0.5714285714285714,0.42857142857142855,0.6333333333333333
14825,1116296,2024-07-12,2024-07-12,4,7,0,3126,0.0,0.0,0.0,0.0,0.0,35714860.0,19398.85,18281.233333333334,17790.4,14686.0,2894.285714285714,15800.0,15691.42857142857,0.0,12114.666666666666,18160.9,32308.666666666668,19493.6,24284.266666666663,30123562.166666668,33042264.133333333,34916964.0,35545516.666666664,35706177.14285714,35240240.0,35628942.85714286,32046580.0,31935956.666666668,31335548.6,25577457.33333333,24830510.4,22640689.666666668,0,95,19414.285714285714,17597.333333333332,19824.2,18180.85,19578.9,0.5714285714285714,0.5666666666666667,0.54,19414.285714285714,9397.142857142857,18951.333333333332,0.5714285714285714,0.2857142857142857,0.6
14826,1116297,2024-07-13,2024-07-13,5,7,0,3126,0.0,0.0,0.0,0.0,0.0,35714860.0,19321.88333333333,18281.233333333334,17552.2,13294.666666666666,2894.285714285714,15511.42857142857,15691.42857142857,0.0,12114.666666666666,18160.9,31447.33333333333,19253.0,24199.866666666665,30142884.05,33060545.366666667,34934516.2,35558811.333333336,35709071.428571425,35255751.428571425,35644634.28571428,32046580.0,31948071.33333333,31353709.5,25608904.666666668,24849763.4,22664889.53333333,0,96,19414.285714285714,17597.333333333332,19824.2,18180.85,19578.9,0.5714285714285714,0.5666666666666667,0.54,19414.285714285714,12800.0,19659.333333333332,0.5714285714285714,0.42857142857142855,0.6
14827,1116298,2024-07-14,2024-07-14,6,7,0,3126,0.0,0.0,0.0,0.0,0.0,35714860.0,19242.483333333334,18281.233333333334,17085.4,12584.0,2894.285714285714,15131.42857142857,15691.42857142857,0.0,10502.666666666666,18160.9,30580.666666666668,19001.8,24116.866666666665,30162126.53333333,33078826.6,34951601.6,35571395.333333336,35711965.71428572,35270882.85714286,35660325.71428572,32046580.0,31958574.0,31371870.4,25639485.33333333,24868765.2,22689006.4,0,97,19414.285714285714,17597.333333333332,19824.2,18180.85,19578.9,0.5714285714285714,0.5666666666666667,0.54,19414.285714285714,19468.571428571428,20370.0,0.5714285714285714,0.5714285714285714,0.6
14828,1116299,2024-07-15,2024-07-15,0,7,0,3126,23940.0,1.0,23940.0,23940.0,0.0,35738800.0,19204.716666666667,18122.43333333333,17324.8,13382.0,6314.285714285715,15131.42857142857,12382.857142857143,0.0,9727.333333333334,17445.1,28986.0,18535.8,24116.866666666665,30181331.25,33096949.03333333,34968926.4,35584777.333333336,35718280.0,35286014.28571428,35672708.571428575,32046580.0,31968301.33333333,31389315.5,25668471.33333333,24887301.0,22713123.266666666,0,98,19414.285714285714,17597.333333333332,19824.2,18180.85,19578.9,0.5714285714285714,0.5666666666666667,0.54,19414.285714285714,19468.571428571428,18821.333333333332,0.5714285714285714,0.5714285714285714,0.5666666666666667
14829,1116300,2024-07-16,2024-07-16,1,7,0,3126,45820.0,2.0,22910.0,23380.0,664.6803743153547,35784620.0,19241.783333333333,18118.3,17783.0,14909.333333333334,9965.714285714286,15131.42857142857,12422.857142857143,0.0,8120.0,16974.5,27432.0,18300.0,24116.866666666665,30200573.03333333,33115067.33333333,34986709.4,35599686.666666664,35728245.71428572,35301145.71428572,35685131.428571425,32046580.0,31976421.33333333,31406290.0,25695903.33333333,24905601.0,22737240.133333333,0,99,19414.285714285714,17597.333333333332,19824.2,18180.85,19578.9,0.5714285714285714,0.5666666666666667,0.54,19414.285714285714,19468.571428571428,17328.666666666668,0.5714285714285714,0.5714285714285714,0.5333333333333333
14830,1116301,2024-07-17,2024-07-17,2,7,0,3126,48060.0,2.0,24030.0,24360.0,466.6904755831214,35832680.0,19321.88333333333,18132.83333333333,18036.8,15795.333333333334,16831.428571428572,18200.0,12422.857142857143,0.0,7298.666666666667,16537.5,25818.666666666668,18300.0,23957.8,30219894.916666668,33133200.166666668,35004746.2,35615482.0,35745077.14285714,35319345.71428572,35697554.28571428,32046580.0,31983720.0,31422827.5,25721722.0,24923901.0,22761197.933333334,0,100,19414.285714285714,17597.333333333332,19824.2,18180.85,19578.9,0.5714285714285714,0.5666666666666667,0.54,19414.285714285714,19414.285714285714,18044.666666666668,0.5714285714285714,0.5714285714285714,0.5666666666666667
14831,1116302,2024-07-18,2024-07-18,3,7,0,3126,23360.0,1.0,23360.0,23360.0,0.0,35856040.0,19360.816666666666,18051.766666666663,17811.2,15892.0,20168.571428571428,15000.0,5728.571428571428,0.0,6459.333333333333,16060.7,26578.666666666668,18528.0,23878.33333333333,30239255.73333333,33151251.933333334,35022557.4,35631374.0,35765245.71428572,35334345.71428572,35703282.85714286,32046580.0,31990179.33333333,31438888.2,25748300.666666668,24942429.0,22785076.266666666,0,101,19414.285714285714,17597.333333333332,19824.2,18180.85,19578.9,0.5714285714285714,0.5666666666666667,0.54,19414.285714285714,19414.285714285714,18044.666666666668,0.5714285714285714,0.5714285714285714,0.5666666666666667
14832,1116303,2024-07-19,2024-07-19,4,7,0,3126,23020.0,1.0,23020.0,23020.0,0.0,35879060.0,19399.18333333333,18128.5,17810.4,15908.0,23457.14285714286,18220.0,2894.285714285714,0.0,6459.333333333333,16060.7,27396.666666666668,18773.4,23800.733333333334,30258654.916666668,33169380.433333334,35040367.8,35647282.0,35788702.85714286,35352565.71428572,35706177.14285714,32046580.0,31996638.666666668,31454948.9,25775697.33333333,24961202.4,22808877.0,0,102,19414.285714285714,17597.333333333332,19824.2,18180.85,19578.9,0.5714285714285714,0.5666666666666667,0.54,19414.285714285714,19414.285714285714,18044.666666666668,0.5714285714285714,0.5714285714285714,0.5666666666666667
14833,1116304,2024-07-20,2024-07-20,5,7,0,3126,0.0,0.0,0.0,0.0,0.0,35879060.0,19360.15,18128.5,17335.4,14416.0,23457.14285714286,18651.42857142857,2894.285714285714,0.0,6459.333333333333,16060.7,28158.666666666668,18770.6,23725.33333333333,30278015.066666663,33187508.933333334,35057703.2,35661698.0,35812160.0,35371217.14285714,35709071.428571425,32046580.0,32003098.0,31471009.6,25803856.0,24979973.0,22832602.33333333,0,103,19414.285714285714,17597.333333333332,19824.2,18180.85,19578.9,0.5714285714285714,0.5666666666666667,0.54,19414.285714285714,19414.285714285714,18044.666666666668,0.5714285714285714,0.5714285714285714,0.5666666666666667
14834,1116305,2024-07-21,2024-07-21,6,7,0,3126,0.0,0.0,0.0,0.0,0.0,35879060.0,19320.316666666666,17973.633333333335,16871.2,13644.0,23457.14285714286,18914.285714285717,2894.285714285714,3311.428571428572,6406.0,15827.9,28092.0,18984.8,23630.8,30297335.383333333,33205482.566666663,35074574.4,35675342.0,35835617.14285714,35390131.428571425,35711965.71428572,32049891.42857143,32009504.0,31486837.5,25831948.0,24998957.8,22856233.133333333,0,104,19414.285714285714,17597.333333333332,19824.2,18180.85,19578.9,0.5714285714285714,0.5666666666666667,0.54,19414.285714285714,19414.285714285714,18044.666666666668,0.5714285714285714,0.5714285714285714,0.5666666666666667
14835,1116306,2024-07-22,2024-07-22,0,7,0,3126,22960.0,2.0,11480.0,16320.0,6844.79364188578,35902020.0,19318.116666666665,17815.7,17100.8,14409.333333333334,23317.14285714286,18914.285714285717,6314.285714285715,6400.0,6320.666666666667,15340.7,28118.666666666668,19223.8,23791.4,30316653.5,33223298.266666666,35091675.2,35689751.333333336,35858934.28571428,35409045.71428572,35718280.0,32056291.42857143,32015824.666666668,31502178.2,25860066.666666668,25018181.6,22880024.53333333,0,105,19414.285714285714,17597.333333333332,19824.2,18180.85,19578.9,0.5714285714285714,0.5666666666666667,0.54,19414.285714285714,19414.285714285714,18044.666666666668,0.5714285714285714,0.5714285714285714,0.5666666666666667
14836,1116307,2024-07-23,2024-07-23,1,7,0,3126,21340.0,1.0,21340.0,21340.0,0.0,35923360.0,19315.55,17730.366666666665,17314.2,15120.666666666666,19820.0,18914.285714285717,9965.714285714286,13068.57142857143,7876.666666666667,15338.1,26552.0,18995.0,23791.4,30335969.05,33241028.633333333,35108989.4,35704872.0,35878754.28571428,35427960.0,35728245.71428572,32069360.0,32023701.33333333,31517516.3,25886618.666666668,25037176.6,22903815.933333334,0,106,19414.285714285714,17597.333333333332,19824.2,18180.85,19578.9,0.5714285714285714,0.5666666666666667,0.54,19414.285714285714,19414.285714285714,18044.666666666668,0.5714285714285714,0.5714285714285714,0.5666666666666667
14837,1116308,2024-07-24,2024-07-24,2,7,0,3126,0.0,0.0,0.0,0.0,0.0,35923360.0,19277.18333333333,17494.5,17080.8,14369.333333333334,12954.285714285714,19065.714285714286,16831.428571428572,13068.57142857143,7876.666666666667,14630.5,24946.666666666668,18764.8,23791.4,30355246.23333333,33258523.133333333,35126070.2,35719241.333333336,35891708.571428575,35447025.71428572,35745077.14285714,32082428.57142857,32031578.0,31532146.8,25911565.33333333,25055941.4,22927607.33333333,0,107,19414.285714285714,17597.333333333332,19824.2,18180.85,19578.9,0.5714285714285714,0.5666666666666667,0.54,19414.285714285714,19414.285714285714,18044.666666666668,0.5714285714285714,0.5714285714285714,0.5666666666666667
14838,1116309,2024-07-25,2024-07-25,3,7,0,3126,0.0,0.0,0.0,0.0,0.0,35923360.0,19277.18333333333,17335.5,16616.8,13560.0,9617.142857142857,19611.42857142857,20168.571428571428,13068.57142857143,7876.666666666667,14153.5,26478.666666666668,19224.4,23788.2,30374523.416666668,33275858.633333333,35142687.0,35732801.333333336,35901325.71428572,35466637.14285714,35765245.71428572,32095497.14285714,32039454.666666668,31546300.3,25938044.0,25075165.8,22951395.53333333,0,108,19414.285714285714,17597.333333333332,19824.2,18180.85,19578.9,0.5714285714285714,0.5666666666666667,0.54,19414.285714285714,19414.285714285714,18044.666666666668,0.5714285714285714,0.5714285714285714,0.5666666666666667
14839,1116310,2024-07-26,2024-07-26,4,7,0,3126,21600.0,1.0,21600.0,21600.0,0.0,35944960.0,19313.18333333333,17407.5,16364.0,13492.666666666666,9414.285714285714,19765.714285714286,23457.14285714286,19822.85714285714,9452.666666666666,14626.3,28027.33333333333,19689.0,23785.2,30393836.6,33293266.133333333,35159051.0,35746294.0,35910740.0,35486402.85714286,35788702.85714286,32115320.0,32048907.33333333,31560926.6,25966071.33333333,25094854.8,22975180.73333333,0,109,19414.285714285714,17597.333333333332,19824.2,18180.85,19578.9,0.5714285714285714,0.5666666666666667,0.54,19414.285714285714,19414.285714285714,18044.666666666668,0.5714285714285714,0.5714285714285714,0.5666666666666667
14840,1116311,2024-07-27,2024-07-27,5,7,0,3126,0.0,0.0,0.0,0.0,0.0,35944960.0,19313.18333333333,17407.5,16142.0,12761.333333333334,9414.285714285714,16505.714285714286,23457.14285714286,29925.714285714286,11810.0,15333.5,28030.0,20158.6,23790.2,30413149.78333333,33310673.633333333,35175193.0,35759055.333333336,35920154.28571428,35502908.571428575,35812160.0,32145245.714285716,32060717.33333333,31576260.1,25994101.33333333,25115013.4,22998970.933333334,0,110,19414.285714285714,17597.333333333332,19824.2,18180.85,19578.9,0.5714285714285714,0.5666666666666667,0.54,19414.285714285714,19414.285714285714,18044.666666666668,0.5714285714285714,0.5714285714285714,0.5666666666666667
14841,1116312,2024-07-28,2024-07-28,6,7,0,3126,0.0,0.0,0.0,0.0,0.0,35944960.0,19313.18333333333,17327.233333333334,16142.0,12006.666666666666,9414.285714285714,16431.428571428572,23457.14285714286,29925.714285714286,11775.333333333334,15324.5,27934.666666666668,20603.6,23709.266666666663,30432462.966666665,33328000.866666667,35191335.0,35771062.0,35929568.571428575,35519340.0,35835617.14285714,32175171.42857143,32072492.666666668,31591584.6,26022036.0,25135617.0,23022680.2,0,111,19414.285714285714,17597.333333333332,19824.2,18180.85,19578.9,0.5714285714285714,0.5666666666666667,0.54,19414.285714285714,19414.285714285714,18044.666666666668,0.5714285714285714,0.5714285714285714,0.5666666666666667
14842,1116313,2024-07-29,2024-07-29,0,7,0,3126,23100.0,1.0,23100.0,23100.0,0.0,35968060.0,19351.68333333333,17321.166666666668,16373.0,12776.666666666666,9434.285714285714,16431.428571428572,23317.14285714286,30242.85714285714,10974.666666666666,15313.7,27907.33333333333,21068.6,23864.266666666663,30451814.65,33345322.03333333,35207708.0,35783838.666666664,35939002.85714286,35535771.428571425,35858934.28571428,32205414.285714287,32083467.33333333,31606898.3,26049943.33333333,25156685.6,23046544.466666665,0,112,19414.285714285714,17597.333333333332,19824.2,18180.85,19578.9,0.5714285714285714,0.5666666666666667,0.54,19414.285714285714,19414.285714285714,18044.666666666668,0.5714285714285714,0.5714285714285714,0.5666666666666667
14843,1116314,2024-07-30,2024-07-30,1,7,0,3126,0.0,0.0,0.0,0.0,0.0,35968060.0,19351.68333333333,17242.166666666668,16373.0,12776.666666666666,6385.714285714285,16431.428571428572,19820.0,26914.285714285717,10942.666666666666,15310.5,26310.0,21068.6,23864.266666666663,30471166.33333333,33362564.2,35224081.0,35796615.333333336,35945388.571428575,35552202.85714286,35878754.28571428,32232328.57142857,32094410.0,31622208.8,26076253.33333333,25177754.2,23070408.73333333,0,113,19414.285714285714,17597.333333333332,19824.2,18180.85,19578.9,0.5714285714285714,0.5666666666666667,0.54,19414.285714285714,19414.285714285714,18044.666666666668,0.5714285714285714,0.5714285714285714,0.5666666666666667
14844,1116315,2024-07-31,2024-07-31,2,7,0,3126,24440.0,1.0,24440.0,24440.0,0.0,35992500.0,19392.416666666668,17237.766666666666,16617.4,12819.333333333334,9877.142857142857,16520.0,12954.285714285714,26914.285714285717,10156.0,15052.9,24762.666666666668,21068.6,23635.266666666663,30490558.75,33379801.966666665,35240698.4,35809434.666666664,35955265.71428572,35568722.85714286,35891708.571428575,32259242.85714286,32104566.0,31637261.7,26101016.0,25198822.8,23094044.0,0,114,19414.285714285714,17597.333333333332,19824.2,18180.85,19578.9,0.5714285714285714,0.5666666666666667,0.54,19414.285714285714,19414.285714285714,18044.666666666668,0.5714285714285714,0.5714285714285714,0.5666666666666667
14845,1116316,2024-08-01,2024-08-01,3,8,0,3126,23540.0,1.0,23540.0,23540.0,0.0,36016040.0,19431.65,17230.966666666667,16388.8,12938.0,13240.0,15905.714285714286,9617.142857142857,26914.285714285717,9329.333333333334,14797.1,24762.666666666668,21068.6,23476.6,30509990.4,33397032.933333334,35257087.2,35822372.666666664,35968505.71428572,35584628.571428575,35901325.71428572,32286157.14285714,32113895.33333333,31652058.8,26125778.666666668,25219891.4,23117520.6,0,115,19414.285714285714,17597.333333333332,19824.2,18180.85,19578.9,0.5714285714285714,0.5666666666666667,0.54,19414.285714285714,19414.285714285714,18044.666666666668,0.5714285714285714,0.5714285714285714,0.5666666666666667
14846,1116317,2024-08-02,2024-08-02,4,8,0,3126,23660.0,1.0,23660.0,23660.0,0.0,36039700.0,19471.08333333333,17309.833333333332,16158.0,13726.666666666666,13534.285714285714,12531.42857142857,9414.285714285714,26251.42857142857,10750.666666666666,15223.5,26342.0,21542.4,23399.266666666663,30529461.48333333,33414342.766666666,35273245.2,35836099.333333336,35982040.0,35597160.0,35910740.0,32312408.57142857,32124646.0,31667282.3,26152120.666666668,25241433.8,23140919.866666667,0,116,19414.285714285714,17597.333333333332,19824.2,18180.85,19578.9,0.5714285714285714,0.5666666666666667,0.54,19414.285714285714,19414.285714285714,18044.666666666668,0.5714285714285714,0.5714285714285714,0.5666666666666667
14847,1116318,2024-08-03,2024-08-03,5,8,0,3126,0.0,0.0,0.0,0.0,0.0,36039700.0,19471.08333333333,17309.833333333332,15919.2,12164.666666666666,13534.285714285714,16091.42857142857,9414.285714285714,16148.57142857143,10750.666666666666,15223.5,26383.33333333333,22019.2,23409.33333333333,30548932.566666663,33431652.6,35289164.4,35848264.0,35995574.28571428,35613251.428571425,35920154.28571428,32328557.14285714,32135396.666666668,31682505.8,26178504.0,25263453.0,23164329.2,0,117,19414.285714285714,17597.333333333332,19824.2,18180.85,19578.9,0.5714285714285714,0.5666666666666667,0.54,19414.285714285714,19414.285714285714,18044.666666666668,0.5714285714285714,0.5714285714285714,0.5666666666666667
14848,1116319,2024-08-04,2024-08-04,6,8,0,3126,0.0,0.0,0.0,0.0,0.0,36039700.0,19471.08333333333,17231.833333333332,15435.4,11503.333333333334,13534.285714285714,15691.42857142857,9414.285714285714,12837.142857142857,10750.666666666666,14989.5,25642.0,22259.0,23258.2,30568403.65,33448884.433333334,35304599.8,35859767.333333336,36009108.571428575,35628942.85714286,35929568.571428575,32341394.285714287,32146147.33333333,31697495.3,26204146.0,25285712.0,23187587.4,0,118,19414.285714285714,17597.333333333332,19824.2,18180.85,19578.9,0.5714285714285714,0.5666666666666667,0.54,19414.285714285714,19414.285714285714,18044.666666666668,0.5714285714285714,0.5714285714285714,0.5666666666666667
14849,1116320,2024-08-05,2024-08-05,0,8,0,3126,0.0,0.0,0.0,0.0,0.0,36039700.0,19431.116666666665,17076.166666666668,15435.4,11503.333333333334,10234.285714285714,15691.42857142857,9434.285714285714,9431.42857142857,10750.666666666666,14522.5,24896.666666666668,22271.6,23342.33333333333,30587834.766666666,33465960.6,35320035.2,35871270.666666664,36019342.85714286,35644634.28571428,35939002.85714286,32350825.714285716,32156898.0,31712017.8,26229042.666666668,25307983.6,23210929.73333333,0,119,19414.285714285714,17597.333333333332,19824.2,18180.85,19578.9,0.5714285714285714,0.5666666666666667,0.54,19414.285714285714,19414.285714285714,18044.666666666668,0.5714285714285714,0.5714285714285714,0.5666666666666667
14850,1116321,2024-08-06,2024-08-06,1,8,0,3126,0.0,0.0,0.0,0.0,0.0,36039700.0,19391.58333333333,17076.166666666668,15435.4,11503.333333333334,10234.285714285714,15691.42857142857,6385.714285714285,6091.428571428572,10750.666666666666,14522.5,23380.666666666668,22034.4,23342.33333333333,30607226.35,33483036.766666666,35335470.6,35882774.0,36029577.14285714,35660325.71428572,35945388.571428575,32356917.14285714,32167648.666666668,31726540.3,26252423.33333333,25330018.0,23234272.066666663,0,120,19414.285714285714,17597.333333333332,19824.2,18180.85,19578.9,0.5714285714285714,0.5666666666666667,0.54,19414.285714285714,19414.285714285714,18044.666666666668,0.5714285714285714,0.5714285714285714,0.5666666666666667
14851,1116322,2024-08-07,2024-08-07,2,8,0,3126,0.0,0.0,0.0,0.0,0.0,36039700.0,19352.38333333333,17076.166666666668,15183.8,11503.333333333334,6742.857142857143,12382.857142857143,9877.142857142857,6091.428571428572,10750.666666666666,14522.5,21792.0,21799.2,23106.2,30626578.73333333,33500112.933333334,35350654.4,35894277.333333336,36036320.0,35672708.571428575,35955265.71428572,32363008.57142857,32178399.33333333,31741062.8,26274215.33333333,25351817.2,23257378.266666666,0,121,19414.285714285714,17597.333333333332,19824.2,18180.85,19578.9,0.5714285714285714,0.5666666666666667,0.54,19414.285714285714,19414.285714285714,18044.666666666668,0.5714285714285714,0.5714285714285714,0.5666666666666667
14852,1116323,2024-08-08,2024-08-08,3,8,0,3126,0.0,0.0,0.0,0.0,0.0,36039700.0,19352.38333333333,16997.633333333335,14952.4,10828.0,3380.0,12422.857142857143,13240.0,6091.428571428572,10750.666666666666,14286.9,22569.33333333333,22032.4,23183.93333333333,30645931.116666667,33517110.566666663,35365606.8,35905105.333333336,36039700.0,35685131.428571425,35968505.71428572,32369100.0,32189150.0,31755349.7,26296784.666666668,25373849.6,23280562.2,0,122,19414.285714285714,17597.333333333332,19824.2,18180.85,19578.9,0.5714285714285714,0.5666666666666667,0.54,19414.285714285714,19414.285714285714,18044.666666666668,0.5714285714285714,0.5714285714285714,0.5666666666666667
14853,1116324,2024-08-09,2024-08-09,4,8,0,3126,0.0,0.0,0.0,0.0,0.0,36039700.0,19352.38333333333,16997.633333333335,14952.4,10828.0,0.0,12422.857142857143,13534.285714285714,0.0,10750.666666666666,14286.9,24144.0,22504.8,23186.8,30665283.5,33534108.2,35380559.2,35915933.333333336,36039700.0,35697554.28571428,35982040.0,32369100.0,32199900.666666668,31769636.6,26320928.666666668,25396354.4,23303749.0,0,123,19414.285714285714,17597.333333333332,19824.2,18180.85,19578.9,0.5714285714285714,0.5666666666666667,0.54,19414.285714285714,19414.285714285714,18044.666666666668,0.5714285714285714,0.5714285714285714,0.5666666666666667
14854,1116325,2024-08-10,2024-08-10,5,8,0,3126,0.0,0.0,0.0,0.0,0.0,36039700.0,19352.38333333333,16997.633333333335,14952.4,10828.0,0.0,5728.571428571428,13534.285714285714,0.0,10750.666666666666,14286.9,24058.0,22965.4,23189.266666666663,30684635.883333333,33551105.83333333,35395511.6,35926761.333333336,36039700.0,35703282.85714286,35995574.28571428,32369100.0,32210651.33333333,31783923.5,26344986.666666668,25419319.8,23326938.266666666,0,124,19414.285714285714,17597.333333333332,19824.2,18180.85,19578.9,0.5714285714285714,0.5666666666666667,0.54,19414.285714285714,19414.285714285714,18044.666666666668,0.5714285714285714,0.5714285714285714,0.5666666666666667
14855,1116326,2024-08-11,2024-08-11,6,8,0,3126,0.0,0.0,0.0,0.0,0.0,36039700.0,19352.38333333333,16917.5,14952.4,10828.0,0.0,2894.285714285714,13534.285714285714,0.0,10750.666666666666,14046.5,24882.666666666668,23431.2,23189.4,30703988.266666666,33568023.333333336,35410464.0,35937589.333333336,36039700.0,35706177.14285714,36009108.571428575,32369100.0,32221402.0,31797970.0,26369869.33333333,25442751.0,23350127.666666668,0,125,19414.285714285714,17597.333333333332,19824.2,18180.85,19578.9,0.5714285714285714,0.5666666666666667,0.54,19414.285714285714,19414.285714285714,18044.666666666668,0.5714285714285714,0.5714285714285714,0.5666666666666667
14856,1116327,2024-08-12,2024-08-12,0,8,0,3126,0.0,0.0,0.0,0.0,0.0,36039700.0,19352.38333333333,16765.366666666665,14952.4,10828.0,0.0,2894.285714285714,10234.285714285714,0.0,10750.666666666666,13590.1,24981.33333333333,23682.0,23273.0,30723340.65,33584788.7,35425416.4,35948417.333333336,36039700.0,35709071.428571425,36019342.85714286,32369100.0,32232152.666666668,31811560.1,26394850.666666668,25466433.0,23373400.666666668,0,126,19414.285714285714,17597.333333333332,19824.2,18180.85,19578.9,0.5714285714285714,0.5666666666666667,0.54,19414.285714285714,19414.285714285714,18044.666666666668,0.5714285714285714,0.5714285714285714,0.5666666666666667
14857,1116328,2024-08-13,2024-08-13,1,8,0,3126,0.0,0.0,0.0,0.0,0.0,36039700.0,19273.35,16687.633333333335,14952.4,10828.0,0.0,2894.285714285714,10234.285714285714,0.0,10750.666666666666,13356.9,24230.666666666668,23207.8,23273.0,30742614.0,33601476.333333336,35440368.8,35959245.333333336,36039700.0,35711965.71428572,36029577.14285714,32369100.0,32242903.33333333,31824917.0,26419081.33333333,25489640.8,23396673.666666668,0,127,19414.285714285714,17597.333333333332,19824.2,18180.85,19578.9,0.5714285714285714,0.5666666666666667,0.54,19414.285714285714,19414.285714285714,18044.666666666668,0.5714285714285714,0.5714285714285714,0.5666666666666667
14858,1116329,2024-08-14,2024-08-14,2,8,0,3126,0.0,0.0,0.0,0.0,0.0,36039700.0,19273.35,16609.1,14729.0,10030.0,0.0,6314.285714285715,6742.857142857143,0.0,10750.666666666666,13121.3,24230.666666666668,23207.8,23113.866666666665,30761887.35,33618085.43333333,35455097.8,35969275.333333336,36039700.0,35718280.0,36036320.0,32369100.0,32253654.0,31838038.3,26443312.0,25512848.6,23419787.53333333,0,128,19414.285714285714,17597.333333333332,19824.2,18180.85,19578.9,0.5714285714285714,0.5666666666666667,0.54,19414.285714285714,19414.285714285714,18044.666666666668,0.5714285714285714,0.5714285714285714,0.5666666666666667
14859,1116330,2024-08-15,2024-08-15,3,8,0,3126,0.0,0.0,0.0,0.0,0.0,36039700.0,19273.35,16532.9,14729.0,8502.666666666666,0.0,9965.714285714286,3380.0,0.0,10750.666666666666,12892.7,25818.0,23684.0,23041.466666666667,30781160.7,33634618.333333336,35469826.8,35977778.0,36039700.0,35728245.71428572,36039700.0,32369100.0,32264404.666666668,31850931.0,26469130.0,25536532.6,23442829.0,0,129,19414.285714285714,17597.333333333332,19824.2,18180.85,19578.9,0.5714285714285714,0.5666666666666667,0.54,19414.285714285714,19414.285714285714,18044.666666666668,0.5714285714285714,0.5714285714285714,0.5666666666666667
14860,1116331,2024-08-16,2024-08-16,4,8,0,3126,0.0,0.0,0.0,0.0,0.0,36039700.0,19273.35,16532.9,14271.2,6900.666666666667,0.0,16831.428571428572,0.0,0.0,10750.666666666666,12892.7,27391.33333333333,24156.0,23054.533333333333,30800434.05,33651151.233333334,35484098.0,35984678.666666664,36039700.0,35745077.14285714,36039700.0,32369100.0,32275155.33333333,31863823.7,26496521.33333333,25560688.6,23465883.53333333,0,130,19414.285714285714,17597.333333333332,19824.2,18180.85,19578.9,0.5714285714285714,0.5666666666666667,0.54,19414.285714285714,19414.285714285714,18044.666666666668,0.5714285714285714,0.5714285714285714,0.5666666666666667
14861,1116332,2024-08-17,2024-08-17,5,8,0,3126,0.0,0.0,0.0,0.0,0.0,36039700.0,19273.35,16532.9,13783.8,6122.0,0.0,20168.571428571428,0.0,0.0,10750.666666666666,12892.7,28556.666666666668,24733.6,23098.2,30819707.4,33667684.13333333,35497881.8,35990800.666666664,36039700.0,35765245.71428572,36039700.0,32369100.0,32285906.0,31876716.4,26525078.0,25585422.2,23488981.73333333,0,131,19414.285714285714,17597.333333333332,19824.2,18180.85,19578.9,0.5714285714285714,0.5666666666666667,0.54,19414.285714285714,19414.285714285714,18044.666666666668,0.5714285714285714,0.5714285714285714,0.5666666666666667
