,datetime,day_of_week,month,is_holiday,staleness,rm_id,rolling_7_avg,rolling_30_avg,rolling_100_avg,rolling_200_avg,rolling_500_avg,rolling_7_freq,rolling_30_freq,rolling_100_freq,shifted_30_rolling_7_avg,shifted_100_rolling_7_avg,shifted_100_rolling_30_avg,shifted_30_rolling_7_freq,shifted_100_rolling_7_freq,shifted_100_rolling_30_freq,rolling_7_short_decay,rolling_30_medium_decay,rolling_100_long_decay,shifted_30_rolling_7_short_decay,shifted_100_rolling_7_medium_decay,shifted_100_rolling_30_medium_decay,predicted_net,predicted_cumulative
75,2024-09-22,6,9,0,75,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,19028.571428571428,14660.0,0.7142857142857143,0.5714285714285714,0.36666666666666664,8.846189440250207,4347.468040332006,8807.27437585622,177.68046463165837,31372.810465322436,24170.25382846388,-1022.17926,1.3653344e+06
76,2024-09-23,0,9,0,76,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,19120.0,15462.0,0.7142857142857143,0.5714285714285714,0.4,8.00436321257297,4261.382405376952,8719.640531599758,160.77193285273947,30899.34256992812,24987.74240670652,22344.045,1.3876784e+06
77,2024-09-24,1,9,0,77,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,15424.666666666666,0.7142857142857143,0.5714285714285714,0.4,7.242647342286541,4177.001380203238,8632.878658662847,145.47246061512337,25336.13190856888,24433.813193878217,26906.408,1.4145848e+06
78,2024-09-25,2,9,0,78,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,19008.571428571428,16883.333333333332,0.7142857142857143,0.5714285714285714,0.43333333333333335,6.553418320939562,4094.2912112757,8546.980080785892,131.62892565832607,29514.746070731195,26214.87353919972,25577.889,1.4401626e+06
79,2024-09-26,3,9,0,79,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,16002.857142857143,17592.0,0.7142857142857143,0.5714285714285714,0.4666666666666667,5.929778112828502,4013.218813423949,8461.936208039524,119.10277723152699,24355.733351485622,26774.347686443005,26369.05,1.4665316e+06
80,2024-09-27,4,9,0,80,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,16002.857142857143,17592.0,0.7142857142857143,0.5714285714285714,0.4666666666666667,5.365485117137889,3933.7517566078654,8377.738535965596,107.76864943108698,23873.4575185393,26244.18008090523,26073.135,1.4926048e+06
81,2024-09-28,5,9,0,81,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,16002.857142857143,17592.0,0.7142857142857143,0.5714285714285714,0.4666666666666667,4.854891699901418,3855.858252945148,8294.378644726738,97.51310649644725,23400.731386917403,25724.510497326875,1621.4812,1.4942262e+06
82,2024-09-29,6,9,0,82,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,16002.857142857143,17592.0,0.7142857142857143,0.5714285714285714,0.4666666666666667,4.392887670583011,3779.5071439957383,8211.848198264357,88.23350750691085,22937.365859864185,25215.131060945503,796.79956,1.495023e+06
83,2024-09-30,0,9,0,83,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,18942.85714285714,19080.0,0.7142857142857143,0.5714285714285714,0.5,3.9748491375723267,3704.6678882980264,8130.138943465032,79.8369791168097,26613.721501247503,26806.40002795337,22902.59,1.5179256e+06
84,2024-10-01,1,10,0,84,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,18671.428571428572,18210.0,0.7142857142857143,0.5714285714285714,0.5,3.596592230723406,3631.310549151864,8049.242709335192,72.23948604784486,25712.942685529946,25077.49658855778,25738.242,1.5436639e+06
85,2024-10-02,2,10,0,85,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,18894.285714285714,18125.333333333332,0.7142857142857143,0.5714285714285714,0.5,3.25433122777596,3559.4057826434823,7969.15140618401,65.3649900357767,25504.617984286026,24466.640840250915,25738.242,1.5694021e+06
86,2024-10-03,3,10,0,86,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15857.142857142857,16587.333333333332,0.7142857142857143,0.42857142857142855,0.4666666666666667,2.944640665574595,3488.924825907534,7889.857024814427,59.144688813918435,20981.058452779354,21947.195240511843,26981.7,1.5963839e+06
87,2024-10-04,4,10,0,87,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15857.142857142857,15004.666666666666,0.7142857142857143,0.42857142857142855,0.43333333333333335,2.6644210568822073,3419.839485621567,7811.351635722229,53.51632751692623,20565.60565998581,19460.003640391016,28533.773,1.6249176e+06
88,2024-10-05,5,10,0,88,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15857.142857142857,15004.666666666666,0.7142857142857143,0.42857142857142855,0.43333333333333335,2.4108678696699357,3352.1221267283167,7733.627388303084,48.42357561318232,20158.37938366799,19074.669750855905,606.31635,1.625524e+06
89,2024-10-06,6,10,0,89,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,22394.285714285714,16530.0,0.7142857142857143,0.5714285714285714,0.4666666666666667,2.1814434584179994,3285.7456613813147,7656.676510067482,43.815463129900934,27904.99832669683,20597.648356609403,-401.049,1.625123e+06
90,2024-10-07,0,10,0,90,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,16017.142857142857,16530.0,0.7142857142857143,0.42857142857142855,0.4666666666666667,1.9738516665063777,3220.683538109392,7580.49130586347,39.645870528509356,19563.38246355975,20189.78759238761,20030.717,1.6451538e+06
91,2024-10-08,1,10,0,91,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,19697.14285714286,16516.0,0.7142857142857143,0.42857142857142855,0.4666666666666667,1.7860148455076073,3156.9097311957325,7505.064157107143,35.873067124804365,23581.76143246217,19773.241969319817,23350.195,1.668504e+06
92,2024-10-09,2,10,0,92,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,19965.714285714286,18089.333333333332,0.7142857142857143,0.42857142857142855,0.5,1.6160530613829969,3094.3987302672426,7430.387521020766,32.459293434238624,23429.9827614022,21228.029315661184,22025.377,1.6905294e+06
93,2024-10-10,3,10,0,93,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,26322.85714285714,19572.666666666668,0.7142857142857143,0.5714285714285714,0.5333333333333333,1.462265279470897,3033.1255300900593,7356.453929878502,29.370383262308064,30278.492882490387,22513.92564043289,28068.156,1.7185975e+06
94,2024-10-11,4,10,0,94,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,26322.85714285714,19572.666666666668,0.7142857142857143,0.5714285714285714,0.5333333333333333,1.3231123399600777,2973.0656205671257,7283.255990259627,26.575421757793375,29678.938553145108,22068.120043679264,28068.156,1.7466656e+06
95,2024-10-12,5,10,0,95,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,26322.85714285714,19572.666666666668,0.7142857142857143,0.5714285714285714,0.5333333333333333,1.197201553460994,2914.1949769338216,7210.786382309176,24.04643600653843,29091.25619494555,21631.14198918863,2785.5662,1.7494512e+06
96,2024-10-13,6,10,0,96,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,23025.714285714286,20328.666666666668,0.7142857142857143,0.5714285714285714,0.5666666666666667,1.083272762502286,2856.4900501477423,7139.0378590059645,21.75811506912317,24943.458509692835,22021.781703075012,3476.4058,1.7529276e+06
97,2024-10-14,0,10,0,97,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,25985.714285714286,21019.333333333332,0.7142857142857143,0.7142857142857143,0.6,0.9801857294512499,2799.927757468764,7068.003245437872,19.687556660474705,27592.581116657275,22319.09631735243,28504.734,1.7814324e+06
98,2024-10-15,1,10,0,98,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,19300.0,19462.666666666668,0.7142857142857143,0.5714285714285714,0.5666666666666667,0.8869087246323615,2744.485473225641,6997.675438084345,17.814037936100597,20087.647941913092,20256.953161181722,29944.516,1.8113769e+06
99,2024-10-16,2,10,0,99,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,19484.0,0.7142857142857143,0.5714285714285714,0.5666666666666667,0.8025082004299121,2690.141019765436,6928.047404106042,16.11880809089589,16317.391718485082,19877.60290908131,31892.027,1.8432689e+06
100,2024-10-17,3,10,0,100,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,19484.0,0.7142857142857143,0.7142857142857143,0.5,0.7261394480296863,2636.872658582162,6859.112180641542,14.584900694783377,15994.285714285714,19484.0,35040.863,1.8783098e+06
101,2024-10-18,4,10,0,101,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,19484.0,0.7142857142857143,0.7142857142857143,0.5,0.6570381432892384,2584.6590816210914,6790.862874111052,13.196963886978669,15677.577637632045,19098.19095070882,35738.707,1.9140485e+06
102,2024-10-19,5,10,0,102,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,19484.0,0.7142857142857143,0.7142857142857143,0.5,0.5945126971249756,2533.4794027552502,6723.292659527045,11.941106729407572,15367.140801070585,18720.021432443864,9943.813,1.9239924e+06
103,2024-10-20,6,10,0,103,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,19484.0,0.7142857142857143,0.7142857142857143,0.5,0.5379373338561565,2483.313149430687,6656.394779811753,10.804760181528973,15062.851025727497,18349.340172355503,13926.583,1.937919e+06
104,2024-10-21,0,10,0,104,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,19484.0,0.7142857142857143,0.7142857142857143,0.5,0.4867458282315528,2434.14025447718,6590.162545121456,9.776551305152417,14764.58659163539,17985.99889299721,36668.094,1.9745871e+06
105,2024-10-22,1,10,0,105,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,19484.0,0.7142857142857143,0.7142857142857143,0.5,0.4404258384568131,2385.9410480810993,6524.589332177491,8.846189440250207,14472.228189043717,17629.852253012636,39987.566,2.0145748e+06
106,2024-10-23,2,10,0,106,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,19484.0,0.7142857142857143,0.7142857142857143,0.5,0.3985137785055855,2338.6962499172228,6459.6685836039205,8.00436321257297,14185.658870693278,17280.757788997096,39987.566,2.0545624e+06
107,2024-10-24,3,10,0,107,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,19484.0,0.7142857142857143,0.7142857142857143,0.5,0.36059017839474844,2292.3869614363457,6395.393807271786,7.242647342286541,13904.764005035757,16938.575858510332,38802.047,2.0933644e+06
108,2024-10-25,4,10,0,108,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,19484.0,0.7142857142857143,0.7142857142857143,0.5,0.32627548598782974,2246.99465830561,6331.758575649889,6.553418320939562,13629.431230379574,16603.169584217663,39215.684,2.13258e+06
109,2024-10-26,5,10,0,109,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,19484.0,0.7142857142857143,0.7142857142857143,0.5,0.29522626830965587,2202.5011829985247,6268.7565251620435,5.929778112828502,13359.550409943715,16274.404799137224,13694.894,2.146275e+06
110,2024-10-27,6,10,0,110,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,19484.0,0.7142857142857143,0.7142857142857143,0.5,0.26713177435370056,2158.888737531713,6206.381355550693,5.365485117137889,13095.013587801548,15952.149992971397,13694.894,2.15997e+06
111,2024-10-28,0,10,0,111,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,19484.0,0.7142857142857143,0.7142857142857143,0.5,0.24171082498156707,2116.139876345481,6144.6268292469,4.854891699901418,12835.714945697013,15636.276259500932,41372.73,2.2013428e+06
112,2024-10-29,1,10,0,112,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,19484.0,0.7142857142857143,0.7142857142857143,0.5,0.21870899878766295,2074.2374993253616,6083.486770746571,4.392887670583011,12581.550760715903,15326.657245020728,44692.21,2.246035e+06
113,2024-10-30,2,10,0,113,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,19484.0,0.7142857142857143,0.7142857142857143,0.5,0.19789608576425846,2033.164844961842,6022.955065992906,3.9748491375723267,12332.419363795325,15023.169097796685,44692.21,2.2907272e+06
114,2024-10-31,3,10,0,114,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,19484.0,0.7142857142857143,0.7142857142857143,0.5,0.1790637832823545,1992.9054836455323,5963.0256617649875,3.596592230723406,12088.221099054717,14725.690418523354,43506.69,2.334234e+06
115,2024-11-01,4,11,0,115,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,19484.0,0.7142857142857143,0.7142857142857143,0.5,0.16202361132895632,1953.4433110951081,5903.692565072448,3.25433122777596,11848.85828393216,14434.10221176259,39505.65,2.3737398e+06
116,2024-11-02,5,11,0,116,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,19484.0,0.7142857142857143,0.7142857142857143,0.5,0.14660502613575474,1914.7625419153803,5844.949842556176,2.944640665574595,11614.235170110062,14148.287838343795,12169.605,2.3859092e+06
117,2024-11-03,6,11,0,117,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,19484.0,0.7142857142857143,0.7142857142857143,0.5,0.13265371331977074,1876.8477032829262,5786.791619894969,2.6644210568822073,11384.25790521454,13868.132968706686,12169.605,2.3980788e+06
118,2024-11-04,0,11,0,118,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,19484.0,0.7142857142857143,0.7142857142857143,0.5,0.12003004345314357,1839.6836287567548,5729.212081218092,2.4108678696699357,11158.834495273233,13593.525537167969,35146.36,2.433225e+06
119,2024-11-05,1,11,0,119,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,19484.0,0.7142857142857143,0.7142857142857143,0.5,0.10860767460488649,1803.2554522115286,5672.205468523697,2.1814434584179994,10937.874767916479,13324.35569709354,38465.855,2.4716908e+06
120,2024-11-06,2,11,0,120,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,19484.0,0.7142857142857143,0.7142857142857143,0.5,0.09827228786837519,1767.5486018909135,5615.766081103009,1.9738516665063777,10721.290336307167,13060.515776958397,38465.855,2.5101565e+06
121,2024-11-07,3,11,0,121,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,19484.0,0.7142857142857143,0.7142857142857143,0.5,0.08892044321930719,1732.5487945786836,5559.888274970251,1.7860148455076073,10508.994563784821,12801.900237276566,38465.855,2.5486222e+06
122,2024-11-08,4,11,0,122,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,19484.0,0.7142857142857143,0.7142857142857143,0.5,0.0804585442531711,1698.2420298852437,5504.566462298245,1.6160530613829969,10300.902529209787,12548.405628383927,37182.773,2.585805e+06
123,2024-11-09,5,11,0,123,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,19484.0,0.7142857142857143,0.7142857142857143,0.5,0.07280190144097122,1664.6145846472868,5449.7951108596235,1.462265279470897,10096.930992993632,12299.930549056946,9846.754,2.5956518e+06
124,2024-11-10,6,11,0,124,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,19484.0,0.7142857142857143,0.7142857142857143,0.5,0.06587388452795684,1631.653007438346,5395.568743473598,1.3231123399600777,9896.998363802219,12056.375605950849,9846.754,2.6054985e+06
125,2024-11-11,0,11,0,125,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,19484.0,0.7142857142857143,0.7142857142857143,0.5,0.05960515559227542,1599.3441131880443,5341.8819374582445,1.197201553460994,9701.024665918063,11817.64337384095,33419.47,2.638918e+06
126,2024-11-12,1,11,0,126,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,19484.0,0.7142857142857143,0.7142857142857143,0.5,0.05393297508774616,1567.67497790789,5288.729324088219,1.083272762502286,9508.931507248994,11583.638356651267,36006.34,2.6749242e+06
127,2024-11-13,2,11,0,127,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,19484.0,0.7142857142857143,0.7142857142857143,0.5,0.04880057392539398,1536.6329335215107,5236.105588057891,0.9801857294512499,9320.642047970268,11354.266949254814,40066.17,2.7149905e+06
128,2024-11-14,3,11,0,128,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,19484.0,0.7142857142857143,0.7142857142857143,0.5,0.044156585309326396,1506.2055627972522,5184.005466949805,0.8869087246323615,9136.080969787616,11129.437400030309,40799.5,2.75579e+06
129,2024-11-15,4,11,0,129,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,19484.0,0.7142857142857143,0.7142857142857143,0.5,0.03995453064057549,1476.3806943811214,5132.423750708433,0.8025082004299121,8955.174445808916,10909.059774160294,35016.914,2.790807e+06
130,2024-11-16,5,11,0,130,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,19484.0,0.7142857142857143,0.7142857142857143,0.5,0.036152354343656976,1447.1463979280813,5081.355281119165,0.7261394480296863,8777.850111012458,10693.045917656013,10580.079,2.801387e+06
131,2024-11-17,6,11,0,131,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,19484.0,0.7142857142857143,0.7142857142857143,0.5,0.0327120029602357,1418.490979329755,5030.794951292486,0.6570381432892384,8604.037033299965,10481.309422094637,10580.079,2.811967e+06
132,2024-11-18,0,11,0,132,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,19484.0,0.7142857142857143,0.7142857142857143,0.5,0.029599044297324347,1390.402976036626,4980.737705153279,0.5945126971249756,8433.665685122816,10273.765590054758,31253.61,2.8432205e+06
133,2024-11-19,1,11,0,133,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,19484.0,0.7142857142857143,0.7142857142857143,0.5,0.026782322818322917,1362.8711524728649,4931.178536935217,0.5379373338561565,8266.667915670092,10070.331401236266,34573.074,2.8777935e+06
134,2024-11-20,2,11,0,134,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,19484.0,0.7142857142857143,0.7142857142857143,0.5,0.02423364782793688,1335.8844955419509,4882.112490680178,0.4867458282315528,8102.976923607343,9870.925479251147,34573.074,2.9123665e+06
135,2024-11-21,3,11,0,135,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,19484.0,0.7142857142857143,0.7142857142857143,0.5,0.021927511330223155,1309.4322102212843,4833.534659742647,0.4404258384568131,7942.527230355173,9675.468059071824,45733.895,2.9581005e+06
136,2024-11-22,4,11,0,136,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,19484.0,0.7142857142857143,0.7142857142857143,0.5,0.019840832735993377,1283.503715244035,4785.440186299049,0.3985137785055855,7785.254653896918,9483.880955124088,44837.727,3.0029382e+06
137,2024-11-23,5,11,0,137,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,19484.0,0.7142857142857143,0.7142857142857143,0.5,0.017952727864519596,1258.0886388664944,4737.824260861961,0.36059017839474844,7631.096283105001,9296.087530011833,11735.992,3.0146742e+06
138,2024-11-24,6,11,0,138,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,19484.0,0.7142857142857143,0.7142857142857143,0.5,0.016244299927634116,1233.17681471924,4690.68212179916,0.32627548598782974,7479.990452575634,9112.01266386107,11735.992,3.0264102e+06
139,2024-11-25,0,11,0,139,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,19484.0,0.7142857142857143,0.7142857142857143,0.5,0.014698450404322182,1208.7582777404496,4644.0090548574535,0.29522626830965587,7331.876717961832,8931.582724270975,41778.355,3.0681885e+06
140,2024-11-26,1,11,0,140,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,19484.0,0.7142857142857143,0.7142857142857143,0.5,0.013299707912976494,1184.823260189747,4597.800392691253,0.26713177435370056,7186.695831794875,8754.725536859945,45716.57,3.113905e+06
141,2024-11-27,2,11,0,141,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,19484.0,0.7142857142857143,0.7142857142857143,0.5,0.012034073368610076,1161.3621877409746,4552.051514395835,0.24171082498156707,7044.389719784525,8581.370356394891,45716.57,3.1596215e+06
142,2024-11-28,3,11,0,142,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,19484.0,0.7142857142857143,0.7142857142857143,0.5,0.010888879875308446,1138.3656756523342,4506.757845045245,0.21870899878766295,6904.901457588538,8411.44783849219,45716.57,3.205338e+06
143,2024-11-29,4,11,0,143,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,19484.0,0.7142857142857143,0.7142857142857143,0.5,0.009852665951677803,1115.824525012366,4461.914855234803,0.19789608576425846,6768.175248042166,8244.890011879019,44820.402,3.2501585e+06
144,2024-11-30,5,11,0,144,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,19484.0,0.7142857142857143,0.7142857142857143,0.5,0.008915060820486955,1093.7297190602615,4417.51806062816,0.1790637832823545,6634.15639883855,8081.630251203932,11090.776,3.2612492e+06
145,2024-12-01,6,12,0,145,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,19484.0,0.7142857142857143,0.7142857142857143,0.5,0.008066680614442963,1072.0724195790385,4373.563021508858,0.16202361132895632,6502.791300651068,7921.603250385833,9721.839,3.270971e+06
146,2024-12-02,0,12,0,146,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,19484.0,0.7142857142857143,0.7142857142857143,0.5,0.0072990344592933016,1050.8439633601367,4330.045342336353,0.14660502613575474,6374.027405688886,7764.744996490674,40082.105,3.311053e+06
147,2024-12-03,1,12,0,147,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,19484.0,0.7142857142857143,0.7142857142857143,0.5,0.00660443949430245,1030.0358587380185,4286.960671306466,0.13265371331977074,6247.813206677147,7610.992744125426,43202.16,3.3542552e+06
148,2024-12-04,2,12,0,148,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,19484.0,0.7142857142857143,0.7142857142857143,0.5,0.005975943979599339,1009.6397821933901,4244.304699916189,0.12003004345314357,6124.098216253364,7460.284990339083,43202.16,3.3974575e+06
149,2024-12-05,3,12,0,149,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,19484.0,0.7142857142857143,0.7142857142857143,0.5,0.005407257720828205,989.6475750236824,4202.073162532835,0.10860767460488649,6002.832946771813,7312.561450020669,43202.16,3.4406598e+06
150,2024-12-06,4,12,0,150,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,19484.0,0.7142857142857143,0.7142857142857143,0.5,0.004892689114769202,970.0512400794611,4160.261835967474,0.09827228786837519,5883.968890507812,7167.763031784382,42305.992,3.4829658e+06
