index,datetime,date,day_of_week,month,is_holiday,rm_id,daily_weight,num_orders,average_orders,max_orders,std_orders,cumulative_weight,bernoulli_success,staleness,rolling_7_avg,rolling_30_avg,rolling_100_avg,rolling_200_avg,rolling_500_avg,rolling_7_cumulative_avg,rolling_30_cumulative_avg,rolling_100_cumulative_avg,rolling_7_freq,rolling_30_freq,rolling_100_freq,shifted_30_rolling_7_avg,shifted_100_rolling_7_avg,shifted_100_rolling_30_avg,shifted_30_rolling_7_freq,shifted_100_rolling_7_freq,shifted_100_rolling_30_freq,true_rolling_7_avg,true_rolling_30_avg,true_rolling_100_avg,true_rolling_200_avg,true_rolling_500_avg,true_rolling_7_cumulative_avg,true_rolling_30_cumulative_avg,true_rolling_100_cumulative_avg,true_rolling_7_freq,true_rolling_30_freq,true_rolling_100_freq,rolling_7_short_decay,rolling_30_medium_decay,rolling_100_long_decay,rolling_7_medium_decay,rolling_30_long_decay,rolling_100_very_long_decay,rolling_7_noise,rolling_30_noise,rolling_100_noise,rolling_7_decay,rolling_30_decay,rolling_100_decay,freq_x_7,freq_x_30,freq_x_100,rolling_7_cumulative_decay,rolling_30_cumulative_decay,rolling_100_cumulative_decay,rolling_7_cumulative_short_decay,rolling_7_cumulative_medium_decay,rolling_30_cumulative_medium_decay,rolling_30_cumulative_long_decay,rolling_100_cumulative_long_decay,shifted_30_rolling_7_short_decay,shifted_100_rolling_7_medium_decay,shifted_100_rolling_30_medium_decay
576683,2024-03-17,2024-03-17,6,3,0,2130,0.0,0.0,0.0,0.0,0.0,337522439.0,0,12,13980.714285714286,23345.366666666665,23085.57,23312.44,31607.886,337312339.28571427,337108269.6,336412552.61,0.42857142857142855,0.5666666666666667,0.44,37348.857142857145,44565.42857142857,26771.3,0.7142857142857143,0.42857142857142855,0.6,15907.142857142857,12415.533333333333,18631.59,24188.68,30053.81,337511640.4285714,337329835.46666664,336657856.45,0.42857142857142855,0.43333333333333335,0.42,4210.910221255381,18364.115846814413,21310.667032652927,10997.619374754036,21550.489582389684,22180.3718528117,-70390.91936916778,-185584.46254036852,177633.39533007785,2713.581855561197,19319.067895565528,18555.754877104646,1162.96365238337,10947.471807487133,8164.532145926044,28109361.607142854,28092355.8,28034379.38416667,101596524.19942205,265339283.963677,265178757.06329507,298988213.6945973,298371168.07799494,225947.4189130071,259033.76352614898,155606.50521677002
576684,2024-03-18,2024-03-18,0,3,0,2130,17637.0,1.0,17637.0,17637.0,0.0,337540076.0,0,13,13980.714285714286,23345.366666666665,23085.57,23312.44,31607.886,337312339.28571427,337108269.6,336412552.61,0.42857142857142855,0.5666666666666667,0.44,37348.857142857145,44565.42857142857,25674.566666666666,0.7142857142857143,0.42857142857142855,0.5666666666666667,6677.428571428572,13003.433333333332,18807.96,24276.865,29939.8,337518317.85714287,337342838.9,336676664.41,0.42857142857142855,0.4666666666666667,0.43,3810.189132181949,18000.481989499047,21169.06843885342,10779.851920666573,21407.29748915855,22106.560367455208,-77421.88884040795,-202995.28164095478,190512.380774251,5264.465038293918,16674.220913491576,19443.277171065325,2256.1993021259646,9448.725184311892,8555.041955268744,25947103.02197802,25931405.353846155,25877888.662307695,91928336.63803291,260085214.11736056,259927865.86257616,296013231.26129675,295402325.351164,204445.67914113466,253904.55134998698,146276.82352828686
576685,2024-03-19,2024-03-19,1,3,0,2130,49280.0,2.0,24640.0,26220.0,2234.45742854949,337589356.0,0,14,13980.714285714286,23345.366666666665,23085.57,23312.44,31607.886,337312339.28571427,337108269.6,336412552.61,0.42857142857142855,0.5666666666666667,0.44,37348.857142857145,44565.42857142857,22984.733333333334,0.7142857142857143,0.42857142857142855,0.5333333333333333,13717.42857142857,14646.1,19300.76,23799.265,30038.36,337532035.28571427,337357485.0,336695965.17,0.5714285714285714,0.5,0.44,3447.6016965921885,17644.04856498911,21028.41069602471,10566.396551080654,21265.05683489522,22032.99451077468,-84452.85831164813,-220406.10074154104,203391.36621842417,2935.5183555581198,14660.103284443938,19788.811383436994,1258.0792952391942,8307.391861184899,8707.077008712278,24093738.52040816,24079162.114285715,24029468.04357143,83180198.76789822,254935181.82454023,254780949.2739534,293067850.3978009,292463023.10303754,184990.10044267253,248876.90437980418,128358.89754379462
576686,2024-03-20,2024-03-20,2,3,0,2130,20237.0,1.0,20237.0,20237.0,0.0,337609593.0,0,15,13980.714285714286,23345.366666666665,23085.57,23312.44,31607.886,337312339.28571427,337108269.6,336412552.61,0.42857142857142855,0.5666666666666667,0.44,30427.0,28223.85714285714,23255.133333333335,0.7142857142857143,0.42857142857142855,0.5666666666666667,13692.0,15050.266666666666,19272.31,23900.45,30078.834,337545727.28571427,337372535.26666665,336715237.48,0.5714285714285714,0.5,0.44,3119.519017560869,17294.672995162287,20888.687552688407,10357.167881002331,21123.76129776942,21959.67346537095,-91483.8277828883,-237816.9198421273,216270.35166259733,5205.176534621789,15153.559404815947,24150.207026344942,2230.789943409338,8587.01699606237,10626.091091591774,22487489.285714284,22473884.64,22427503.507333335,75264556.28486292,249887127.00363076,249735948.46216485,290151776.56356883,289552967.40094143,136364.35334317628,154495.90919162394,127297.37645426828
576687,2024-03-21,2024-03-21,3,3,0,2130,0.0,0.0,0.0,0.0,0.0,337609593.0,1,0,13692.0,15050.266666666666,18696.09,23900.45,29837.242,337559419.28571427,337387585.53333336,336733933.57,0.5714285714285714,0.5,0.43,24578.714285714286,15604.142857142857,23255.133333333335,0.5714285714285714,0.42857142857142855,0.6,13692.0,15050.266666666666,18696.09,23900.45,29837.242,337559419.28571427,337387585.53333336,336733933.57,0.5714285714285714,0.5,0.43,13692.0,15050.266666666666,18696.09,13692.0,15050.266666666666,18696.09,13692.0,15050.266666666666,18696.09,13692.0,15050.266666666666,18696.09,7824.0,7525.133333333333,8039.3187,inf,inf,inf,337559419.28571427,337559419.28571427,337387585.53333336,337387585.53333336,336733933.57,493676.6733101945,115299.88694715657,171833.48478811214
576688,2024-03-22,2024-03-22,4,3,0,2130,66454.0,3.0,22151.33333333333,23780.0,2222.049804422334,337676047.0,0,1,13692.0,15050.266666666666,18696.09,23900.45,29837.242,337559419.28571427,337387585.53333336,336733933.57,0.5714285714285714,0.5,0.43,19870.571428571428,29257.571428571428,21519.4,0.5714285714285714,0.5714285714285714,0.6,21944.0,16390.4,18404.89,23844.92,29816.89,337581363.28571427,337403975.93333334,336752338.46,0.5714285714285714,0.5,0.43,12389.033927748358,14752.251419579548,18571.863946939688,13420.880234916092,14950.265263939937,18633.87345185481,6806.226352612854,3825.877943611693,29126.270886716302,12297.504543881467,14786.168008973924,18578.13634180423,7027.145453646552,7393.084004486962,7988.59862697582,337559419.28571427,337387585.53333336,336733933.57,305436393.3802036,330875294.9460558,330706863.7299428,334030522.9663099,333383374.9486819,361130.653716759,211905.07022713296,155859.48339487388
576689,2024-03-23,2024-03-23,5,3,0,2130,0.0,0.0,0.0,0.0,0.0,337676047.0,0,2,13692.0,15050.266666666666,18696.09,23900.45,29837.242,337559419.28571427,337387585.53333336,336733933.57,0.5714285714285714,0.5,0.43,10441.142857142857,37772.42857142857,21853.1,0.5714285714285714,0.5714285714285714,0.6,21944.0,16056.7,17523.6,23242.81,29616.738,337603307.28571427,337420032.6333333,336769862.06,0.5714285714285714,0.4666666666666667,0.42,11210.061471143727,14460.13726975957,18448.463313111894,13155.129000873609,14850.928319908111,18571.863946939688,-79.54729477429282,-7398.510779443281,39556.45177343261,11208.571021265825,14285.57255523664,18629.45207185859,6404.8977264376135,7142.78627761832,8010.664390899195,168779709.64285713,168693792.76666668,168366966.785,276370277.56035906,324323525.1361053,324158429.0815278,330706863.7299428,330066154.94267905,171700.9061722773,268158.82447383855,155142.3042875744
576690,2024-03-24,2024-03-24,6,3,0,2130,0.0,0.0,0.0,0.0,0.0,337676047.0,0,3,13692.0,15050.266666666666,18696.09,23900.45,29837.242,337559419.28571427,337387585.53333336,336733933.57,0.5714285714285714,0.5,0.43,11036.142857142857,47119.857142857145,22949.1,0.5714285714285714,0.7142857142857143,0.6333333333333333,21944.0,14960.7,16869.28,22709.75,29320.078,337625251.28571427,337434993.3333333,336786731.34,0.5714285714285714,0.43333333333333335,0.41,10143.28307757408,14173.807367651898,18325.882614023692,12894.639993835533,14752.251419579548,18510.060796259484,-6965.320942161437,-18622.899502498254,49986.63266014891,10392.823005977429,14597.722014322593,17785.41822221094,5938.756003415673,7298.861007161297,7647.729835550705,112519806.42857142,112462528.51111113,112244644.52333333,250070168.3695968,317901489.06058055,317739662.1269155,327416275.45553863,326781941.8272265,164214.84499165733,327895.3516291468,159697.07190025182
576691,2024-03-25,2024-03-25,0,3,0,2130,0.0,0.0,0.0,0.0,0.0,337676047.0,0,4,13692.0,15050.266666666666,18696.09,23900.45,29837.242,337559419.28571427,337387585.53333336,336733933.57,0.5714285714285714,0.5,0.43,11036.142857142857,47119.857142857145,22949.1,0.5714285714285714,0.7142857142857143,0.6,19424.428571428572,14960.7,16869.28,22610.65,29181.426,337644675.71428573,337449954.03333336,336803600.62,0.42857142857142855,0.43333333333333335,0.41,9178.022070319974,13893.147177477904,18204.11640162384,12639.309014725817,14654.230177297994,18448.463313111894,-13851.094589548586,-29847.288225553228,60416.81354686522,9400.423748734847,14003.57728497315,17685.67720920116,5371.670713562769,7001.788642486575,7604.841199956499,84389854.82142857,84346896.38333334,84183483.3925,226272845.47536367,311606617.819423,311447995.2737393,324158429.0815278,323530407.17827594,148587.73634542653,321402.58865034167,156534.85800760033
576692,2024-03-26,2024-03-26,1,3,0,2130,0.0,0.0,0.0,0.0,0.0,337676047.0,0,5,13692.0,15050.266666666666,18696.09,23900.45,29837.242,337559419.28571427,337387585.53333336,336733933.57,0.5714285714285714,0.5,0.43,11036.142857142857,47119.857142857145,22373.466666666667,0.5714285714285714,0.7142857142857143,0.5666666666666667,12384.42857142857,14960.7,16869.28,22262.4,29181.426,337657060.14285713,337464914.73333335,336820469.9,0.2857142857142857,0.43333333333333335,0.41,8304.617792785377,13618.044431419334,18083.159264060625,12389.033927748358,14556.86023654765,18387.070813079805,-20736.868236935734,-41071.676948608205,70846.99443358152,8828.306826857797,13361.857083678247,18121.776623885915,5044.746758204456,6680.928541839124,7792.363948270943,67511883.85714285,67477517.10666667,67346786.714,204740137.27157772,305436393.3802036,305280911.7713678,320932998.82055813,320311225.8396528,134447.74370660362,315038.39099242166,149586.63644118715
576693,2024-03-27,2024-03-27,2,3,0,2130,64240.0,3.0,21413.33333333333,26000.0,5125.986083997238,337740287.0,0,6,13692.0,15050.266666666666,18696.09,23900.45,29837.242,337559419.28571427,337387585.53333336,336733933.57,0.5714285714285714,0.5,0.43,9877.285714285714,46996.57142857143,22373.466666666667,0.42857142857142855,0.7142857142857143,0.6,18670.571428571428,17102.033333333333,17289.49,22583.6,29309.906,337675730.71428573,337482016.76666665,336837759.39,0.2857142857142857,0.4666666666666667,0.41,7514.328921399411,13348.389084709677,17963.00582544136,12143.71461953132,14460.13726975957,18325.882614023692,-27622.641884322875,-52296.06567166318,81277.17532029781,7848.731998125862,13579.88055336709,18585.01423979599,4484.989713214778,6789.940276683545,7991.556123112276,56259903.21428571,56231264.25555556,56122322.26166666,185256537.17714232,299388347.57087576,299235944.70417136,317739662.1269155,317124075.8905404,108879.06259056299,307992.25936345645,146624.6225840716
576694,2024-03-28,2024-03-28,3,3,1,2130,0.0,0.0,0.0,0.0,0.0,337740287.0,0,7,13692.0,15050.266666666666,18696.09,23900.45,29837.242,337559419.28571427,337387585.53333336,336733933.57,0.5714285714285714,0.5,0.43,13034.42857142857,46456.28571428572,23110.133333333335,0.5714285714285714,0.7142857142857143,0.6333333333333333,18670.571428571428,16365.366666666667,16751.09,22583.6,29079.048,337694401.28571427,337498382.1333333,336854510.48,0.2857142857142857,0.43333333333333335,0.4,6799.245979511979,13084.073271614801,17843.650745593433,11903.25295908045,14364.05697811931,18264.898036074057,-34508.41553171002,-63520.45439471815,91707.35620701412,6267.496288662478,12345.53031745026,16909.884884948973,3581.426450664273,6172.76515872513,7271.250500528058,48222774.183673464,48198226.50476191,48104847.65285714,167627046.7736482,293460061.09247416,293310676.00472236,314578099.66426957,313968638.6132881,130007.76876567853,298422.9508068752,148453.4132859635
576695,2024-03-29,2024-03-29,4,3,1,2130,0.0,0.0,0.0,0.0,0.0,337740287.0,1,0,9177.142857142857,16365.366666666667,15566.69,22423.015,28835.078,337703578.4285714,337514747.5,336870077.17,0.14285714285714285,0.43333333333333335,0.39,9284.42857142857,49722.857142857145,21560.533333333333,0.42857142857142855,0.7142857142857143,0.6333333333333333,9177.142857142857,16365.366666666667,15566.69,22423.015,28835.078,337703578.4285714,337514747.5,336870077.17,0.14285714285714285,0.43333333333333335,0.39,9177.142857142857,16365.366666666667,15566.69,9177.142857142857,16365.366666666667,15566.69,9177.142857142857,16365.366666666667,15566.69,9177.142857142857,16365.366666666667,15566.69,1311.0204081632653,7091.658888888889,6071.0091,inf,inf,inf,337703578.4285714,337703578.4285714,337514747.5,337514747.5,336870077.17,186482.73288212708,367404.980827686,159311.99032286424
576696,2024-03-30,2024-03-30,5,3,0,2130,0.0,0.0,0.0,0.0,0.0,337740287.0,0,1,9177.142857142857,16365.366666666667,15566.69,22423.015,28835.078,337703578.4285714,337514747.5,336870077.17,0.14285714285714285,0.43333333333333335,0.39,8847.57142857143,41418.71428571428,21440.3,0.42857142857142855,0.7142857142857143,0.6333333333333333,9177.142857142857,16133.6,15266.69,22160.11,28703.15,337712755.5714286,337530881.1,336885343.86,0.14285714285714285,0.4,0.38,8303.822247804292,16041.310694845262,15463.257225665182,8995.423253317993,16256.627090215932,15514.887418933788,4561.912909434599,4160.185115376784,24251.040177359962,8360.272222602513,16200.316163073676,15382.508403297612,1194.3246032289303,7020.137003998593,5999.178277286069,337703578.4285714,337514747.5,336870077.17,305566833.96681273,331016599.5466295,330831507.7209645,334156419.6502674,333518163.89722794,160797.04930938815,299985.1023472453,155286.58242474764
576697,2024-03-31,2024-03-31,6,3,1,2130,0.0,0.0,0.0,0.0,0.0,337740287.0,0,2,9177.142857142857,16365.366666666667,15566.69,22423.015,28835.078,337703578.4285714,337514747.5,336870077.17,0.14285714285714285,0.43333333333333335,0.39,14510.0,32071.285714285714,23364.866666666665,0.42857142857142855,0.5714285714285714,0.6,9177.142857142857,13716.366666666667,15266.69,21852.045,28420.182,337721932.71428573,337544597.46666664,336900610.55,0.14285714285714285,0.36666666666666664,0.38,7513.609082532793,15723.671461188791,15360.511709752456,8817.301938735034,16148.610033200754,15463.257225665182,-53.31703827365891,-8044.996435913099,32935.39035471992,7521.434385226005,15788.652183575465,15257.293548915559,1074.4906264608578,6841.749279549368,5950.344484077068,168851789.2142857,168757373.75,168435038.585,276488305.08395356,324462031.7181197,324280604.956163,330831507.7209645,330199602.71877825,238611.82464861817,227684.54668579984,165874.8303004427
576698,2024-04-01,2024-04-01,0,4,1,2130,9965.0,2.0,4982.5,9186.0,5944.646709435305,337750252.0,0,3,9177.142857142857,16365.366666666667,15566.69,22423.015,28835.078,337703578.4285714,337514747.5,336870077.17,0.14285714285714285,0.43333333333333335,0.39,14510.0,32071.285714285714,22732.2,0.42857142857142855,0.5714285714285714,0.5666666666666667,10600.714285714286,14048.533333333333,15366.34,21731.835,28139.844,337732533.4285714,337558646.0,336915976.89,0.2857142857142857,0.4,0.39,6798.594642370508,15412.321905768544,15258.448885777534,8642.707662493161,16041.310694845262,15411.798846524838,-4668.546985981917,-20250.17798720298,41619.740532079886,6729.675662287486,15278.962212085671,15334.824808034045,961.3822374696408,6620.883625237125,5980.581675133278,112567859.47619046,112504915.83333333,112290025.72333334,250176964.08930323,318037253.0285153,317859418.75714296,327539679.2181275,326914061.7757678,215904.90732790486,223176.090593871,158187.7188147206
576699,2024-04-02,2024-04-02,1,4,0,2130,12813.0,1.0,12813.0,12813.0,0.0,337763065.0,0,4,9177.142857142857,16365.366666666667,15566.69,22423.015,28835.078,337703578.4285714,337514747.5,336870077.17,0.14285714285714285,0.43333333333333335,0.39,14510.0,32071.285714285714,22732.2,0.42857142857142855,0.5714285714285714,0.5333333333333333,12431.142857142857,14475.633333333333,15494.47,21710.3,28165.47,337744964.5714286,337573121.6333333,336931471.36,0.42857142857142855,0.43333333333333335,0.4,6151.622822475639,15107.13748461097,15157.064217598108,8471.570584553925,15934.724306272314,15360.511709752456,-9283.776933690175,-32455.359538492863,50304.09070943985,5942.488612959298,15505.917223517396,15036.165643808414,848.9269447084711,6719.230796857539,5864.1046010852815,84425894.60714285,84378686.875,84217519.2925,226369478.23864013,311739693.4806755,311565380.5638079,324280604.956163,323661212.51136416,195358.83888787453,218756.90791390056,155055.39211561118
576700,2024-04-03,2024-04-03,2,4,0,2130,0.0,0.0,0.0,0.0,0.0,337763065.0,0,5,9177.142857142857,16365.366666666667,15566.69,22423.015,28835.078,337703578.4285714,337514747.5,336870077.17,0.14285714285714285,0.43333333333333335,0.39,17137.85714285714,28897.14285714286,23345.366666666665,0.5714285714285714,0.42857142857142855,0.5333333333333333,3254.0,13862.466666666667,15494.47,21710.3,28165.47,337748218.5714286,337586984.1,336946965.83,0.2857142857142857,0.4,0.4,5566.218511419938,14807.996119878424,15056.353199212237,8303.822247804292,15828.846130291537,15309.395245490436,-13899.00688139843,-44660.541089782746,58988.44088679981,5642.873930085022,14496.215760268415,15040.607251589565,806.1248471550031,6281.693496116313,5865.836828119931,67540715.68571427,67502949.5,67374015.434,204827574.21159846,305566833.96681273,305395972.6769588,321053959.0249288,320440729.6379302,208781.84114225602,193203.2468263215,156084.65724963835
576701,2024-04-04,2024-04-04,3,4,0,2130,36915.0,3.0,12305.0,23614.0,9797.925953996591,337799980.0,0,6,9177.142857142857,16365.366666666667,15566.69,22423.015,28835.078,337703578.4285714,337514747.5,336870077.17,0.14285714285714285,0.43333333333333335,0.39,13980.714285714286,21205.714285714286,23345.366666666665,0.42857142857142855,0.2857142857142857,0.5333333333333333,8527.57142857143,15092.966666666667,15863.62,21894.875,28009.64,337756746.14285713,337602077.06666666,336962829.45,0.42857142857142855,0.43333333333333335,0.41,5036.52278609718,14514.778151036411,14956.311354558078,8139.395550672885,15723.671461188791,15258.448885777534,-18514.23682910669,-56865.72264107263,67672.79106415977,5499.270474580174,14842.443497633196,14477.025384571425,785.6100677971676,6431.725515641052,5646.039899982856,56283929.73809523,56252457.916666664,56145012.86166667,185335653.39219168,299516205.2608154,299348727.2511811,317859418.75714296,317252291.1044949,154111.87949878434,138971.75167766487,152993.97395963516
576702,2024-04-05,2024-04-05,4,4,0,2130,103858.0,6.0,17309.666666666668,24420.0,7608.388046535657,337903838.0,0,7,9177.142857142857,16365.366666666667,15566.69,22423.015,28835.078,337703578.4285714,337514747.5,336870077.17,0.14285714285714285,0.43333333333333335,0.39,13980.714285714286,4285.714285714285,23345.366666666665,0.42857142857142855,0.14285714285714285,0.5,23364.428571428572,18554.9,16902.2,22414.165,27952.494,337780110.5714286,337620631.96666664,336979731.65,0.5714285714285714,0.4666666666666667,0.42,4557.234273651449,14227.366286987772,14856.934237314961,7978.224720288469,15619.19562451703,15207.672064542568,-23129.466776814952,-69070.9041923625,76357.14124151973,4541.564185313056,14434.231110827577,15614.694226735553,648.7948836161509,6254.833481358617,6089.730748426866,48243368.346938774,48216392.5,48124296.73857143,167698634.08539823,293585387.0305251,293421225.3076735,314696664.6961166,314095578.0645479,139446.1951343489,27530.300448982005,149964.49029916266
576703,2024-04-06,2024-04-06,5,4,0,2130,0.0,0.0,0.0,0.0,0.0,337903838.0,0,8,9177.142857142857,16365.366666666667,15566.69,22423.015,28835.078,337703578.4285714,337514747.5,336870077.17,0.14285714285714285,0.43333333333333335,0.39,19634.571428571428,0.0,22347.033333333333,0.42857142857142855,0.0,0.4666666666666667,23364.428571428572,17003.9,16902.2,21871.2,27731.158,337803475.0,337637635.8666667,336996633.85,0.5714285714285714,0.43333333333333335,0.42,4123.556093555759,13945.64555915467,14758.217430705756,7820.245286169917,15515.413976888532,15157.064217598108,-27744.696724523208,-81276.0857436524,85041.4914188797,4800.653124629573,12908.562241423155,15394.25371332489,685.8075892327961,5593.7103046167,6003.758948196707,42212947.303571425,42189343.4375,42108759.64625,151739999.07398888,287772006.869571,287611095.7666241,311565380.5638079,310970274.8441545,177202.27219846065,0.0,140708.9504037714
576704,2024-04-07,2024-04-07,6,4,0,2130,0.0,0.0,0.0,0.0,0.0,337903838.0,0,9,9177.142857142857,16365.366666666667,15566.69,22423.015,28835.078,337703578.4285714,337514747.5,336870077.17,0.14285714285714285,0.43333333333333335,0.39,11756.142857142857,0.0,21345.466666666667,0.42857142857142855,0.0,0.43333333333333335,23364.428571428572,16424.966666666667,16902.2,21235.29,27483.028,337826839.4285714,337654060.8333333,337013536.05,0.5714285714285714,0.4,0.42,3731.1478488194407,13669.503275489651,14660.156547300588,7665.394054437159,15412.321905768544,15106.624782634226,-32359.926672231464,-93481.26729494228,93725.84159623965,4319.867712329207,12699.665606924078,15849.181276786057,617.1239589041725,5503.1884296671005,6181.180697946563,37522619.82539682,37501638.61111111,37430008.57444444,137300028.974887,282073739.3483759,281916014.4987471,308465253.2291943,307876068.91038823,96002.66008784709,0.0,131741.19881337442
576705,2024-04-08,2024-04-08,0,4,0,2130,106220.0,5.0,21244.0,23980.0,2454.114911734983,338010058.0,0,10,9177.142857142857,16365.366666666667,15566.69,22423.015,28835.078,337703578.4285714,337514747.5,336870077.17,0.14285714285714285,0.43333333333333335,0.39,11756.142857142857,0.0,18548.766666666666,0.42857142857142855,0.0,0.43333333333333335,37115.142857142855,19965.633333333335,17964.4,21560.35,27449.412,337863954.5714286,337674026.46666664,337031500.45,0.5714285714285714,0.43333333333333335,0.43,3376.082185836208,13398.8289753973,14562.747228821834,7513.609082532793,15309.91482927027,15056.353199212237,-36975.15661993972,-105686.44884623216,102410.19177359962,3068.2872474623546,13047.803446228363,13570.227022187897,438.3267496374792,5654.048160032291,5292.38853865328,33770357.84285714,33751474.75,33687007.717,124234203.7138992,276488305.08395356,276333703.3955999,305395972.6769588,304812650.8400772,86866.79907847143,0.0,112213.49923298738
576706,2024-04-09,2024-04-09,1,4,0,2130,64491.0,4.0,16122.75,21871.0,5562.900045539796,338074549.0,0,11,9177.142857142857,16365.366666666667,15566.69,22423.015,28835.078,337703578.4285714,337514747.5,336870077.17,0.14285714285714285,0.43333333333333335,0.39,11756.142857142857,0.0,17418.6,0.42857142857142855,0.0,0.4,44497.71428571428,22115.333333333332,18609.31,21538.205,27578.394,337908452.28571427,337696141.8,337050109.76,0.5714285714285714,0.4666666666666667,0.44,3054.805488109233,13133.514385548548,14465.985145950413,7364.829654444231,15208.188195951228,15006.248908758473,-41590.38656764798,-117891.63039752204,111094.54195095958,2615.5203206636997,14574.9602825912,15282.411651063056,373.64576009481425,6315.816122456187,5960.140543914592,30700325.311688308,30683158.863636363,30624552.470000003,112411756.12023796,271013469.8281247,270861929.4583095,302357231.9764886,301779714.2888617,78600.33019121255,0.0,103289.79701287173
576707,2024-04-10,2024-04-10,2,4,0,2130,18480.0,1.0,18480.0,18480.0,0.0,338093029.0,0,12,9177.142857142857,16365.366666666667,15566.69,22423.015,28835.078,337703578.4285714,337514747.5,336870077.17,0.14285714285714285,0.43333333333333335,0.39,20877.571428571428,0.0,20160.1,0.42857142857142855,0.0,0.4,47137.71428571428,19989.833333333332,18794.11,21630.605,27615.354,337955590.0,337716131.6333333,337068903.87,0.7142857142857143,0.4666666666666667,0.45,2764.102310462838,12873.453376569872,14369.865998133379,7218.996256416484,15107.13748461097,14956.311354558078,-46205.61651535624,-130096.81194881193,119778.89212831954,3742.893862462147,12089.085219739314,14055.520261375383,534.6991232088781,5238.603595220369,5481.6529019364,28141964.869047616,28126228.958333332,28072506.430833336,101714363.16472411,265647043.5737882,265498503.90434286,299348727.2511811,298776955.96055895,126301.94705595731,0.0,117179.31911489562
576708,2024-04-11,2024-04-11,3,4,0,2130,31830.0,2.0,15915.0,18720.0,3966.869042456532,338124859.0,0,13,9177.142857142857,16365.366666666667,15566.69,22423.015,28835.078,337703578.4285714,337514747.5,336870077.17,0.14285714285714285,0.43333333333333335,0.39,20877.571428571428,0.0,20160.1,0.42857142857142855,0.0,0.4,46411.28571428572,21050.833333333332,19112.41,21789.755,27425.416,338002001.28571427,337737182.46666664,337088016.28,0.7142857142857143,0.5,0.46,2501.063197786424,12618.541920590156,14274.385513392788,7076.05055314587,15006.758204090138,14906.53998174883,-50820.846463064496,-142301.99350010182,128463.24230567951,2373.874108420062,14311.757127356363,14102.89655279084,339.1248726314374,6201.761421854424,5500.129655588428,25977198.34065934,25962672.884615384,25913082.85923077,92034961.74314086,260386879.67888898,260241281.29196525,296370157.6480569,295804075.5768339,114282.72766702688,0.0,114859.0131354096
576709,2024-04-12,2024-04-12,4,4,0,2130,0.0,0.0,0.0,0.0,0.0,338124859.0,1,0,31574.428571428572,20370.333333333332,19112.41,21769.49,27113.298,338033575.71428573,337757552.8,337107128.69,0.5714285714285714,0.4666666666666667,0.46,23794.0,0.0,18955.1,0.5714285714285714,0.0,0.36666666666666664,31574.428571428572,20370.333333333332,19112.41,21769.49,27113.298,338033575.71428573,337757552.8,337107128.69,0.5714285714285714,0.4666666666666667,0.46,31574.428571428572,20370.333333333332,19112.41,31574.428571428572,20370.333333333332,19112.41,31574.428571428572,20370.333333333332,19112.41,31574.428571428572,20370.333333333332,19112.41,18042.530612244896,9506.155555555555,8791.7086,inf,inf,inf,338033575.71428573,338033575.71428573,337757552.8,337757552.8,337107128.69,477915.26555032737,0.0,140060.29726084037
576710,2024-04-13,2024-04-13,5,4,0,2130,0.0,0.0,0.0,0.0,0.0,338124859.0,0,1,31574.428571428572,20370.333333333332,19112.41,21769.49,27113.298,338033575.71428573,337757552.8,337107128.69,0.5714285714285714,0.4666666666666667,0.46,17146.85714285714,0.0,17590.5,0.42857142857142855,0.0,0.3333333333333333,31574.428571428572,20370.333333333332,19112.41,21769.49,27054.738,338065150.14285713,337777923.1333333,337126241.1,0.5714285714285714,0.4666666666666667,0.46,28569.724424532258,19966.973708149704,18985.417711303784,30949.212996133196,20234.982780917137,19048.80802884263,15695.494289479211,5178.274294410159,29774.847626321094,28387.047528389994,19792.35356109264,19057.213913189615,16221.170016222854,9236.431661843233,8766.318400067223,338033575.71428573,337757552.8,337107128.69,305865427.85877734,331340062.44828147,331069505.15389633,334396808.99716586,333752856.7151939,311629.4743433588,0.0,127403.47048047479
576711,2024-04-14,2024-04-14,6,4,0,2130,0.0,0.0,0.0,0.0,0.0,338124859.0,1,0,31574.428571428572,20080.666666666668,19112.41,21643.155,26682.744,338096724.5714286,337798003.8,337145353.51,0.5714285714285714,0.43333333333333335,0.46,15907.142857142857,0.0,15906.6,0.42857142857142855,0.0,0.3333333333333333,31574.428571428572,20080.666666666668,19112.41,21643.155,26682.744,338096724.5714286,337798003.8,337145353.51,0.5714285714285714,0.43333333333333335,0.46,31574.428571428572,20080.666666666668,19112.41,31574.428571428572,20080.666666666668,19112.41,31574.428571428572,20080.666666666668,19112.41,31574.428571428572,20080.666666666668,19112.41,18042.530612244896,8701.622222222222,8791.7086,inf,inf,inf,338096724.5714286,338096724.5714286,337798003.8,337798003.8,337145353.51,319503.5051995638,0.0,117534.75974325028
